year month day camp flt prof lat lon alt pressure theta co2 co2qcls co2noaa co2ao2 strat co2mspo co2mqcls co2mnoaa co2mao2
2018 4 24 4 1 1 33.95147 -118.18 6123.117 480.8062 319.3869 412.82 413.2318 412.7828 412.8519 0 8.62 -0.412 0.037 -0.032
2018 4 24 4 1 1 30.16777 -121.0189 9527.867 302.0093 330.8875 410.83 410.6823 410.7244 411.0452 0 6.63 0.148 0.106 -0.215
2018 4 24 4 1 -1 23.61156 -121.0003 9591.269 302.3309 335.8876 NA 409.6144 409.5273 409.7516 0 NA NA NA NA
2018 4 24 4 1 -1 17.08573 -121.0001 10685.44 262.4531 342.8891 409.54 409.7994 409.6243 409.5165 0 5.34 -0.259 -0.084 0.024
2018 4 24 4 1 -1 10.78854 -121.0004 10798.3 259.4136 344.3893 410.02 410.0344 409.9981 409.9786 0 5.81 -0.014 0.022 0.041
2018 4 24 4 1 -1 5.403867 -121.0004 11347.01 239.4017 345.7521 409.66 409.9449 409.7813 409.7165 0 5.45 -0.285 -0.121 -0.056
2018 4 24 4 1 2 4.127392 -121.0003 6378.81 472.4704 330.1848 409.16 409.1636 408.9435 409.1606 0 4.95 -0.004 0.217 -0.001
2018 4 24 4 1 2 3.54277 -120.8139 1759.626 828.6385 308.0541 409.91 409.8842 409.6907 410.1684 0 5.7 0.026 0.219 -0.258
2018 4 24 4 1 -1 4.0653 -121.0001 181.415 992.1509 300.8188 409.85 409.7646 409.6407 409.9508 0 5.64 0.085 0.209 -0.101
2018 4 24 4 1 3 4.607765 -121.0005 2949.265 719.7281 315.6569 408.57 408.7868 408.4533 408.8257 0 4.36 -0.217 0.117 -0.256
2018 4 24 4 1 3 5.644348 -121.0002 7865.796 388.7732 336.2032 NA 408.725 408.4642 408.1546 0 NA NA NA NA
2018 4 24 4 1 -1 8.084082 -121.0002 11345.78 239.2437 345.8694 409.86 409.7856 409.7658 409.5596 0 5.65 0.074 0.094 0.3
2018 4 24 4 1 4 9.495584 -121.0006 5276.495 543.2444 325.3133 409.23 409.3194 409.0087 409.2166 0 5.02 -0.089 0.221 0.013
2018 4 24 4 1 4 10.19736 -121.0003 1273.366 876.4326 304.5408 411.03 411.5833 411.3412 411.4527 0 6.82 -0.553 -0.311 -0.423
2018 4 24 4 1 -1 10.83647 -121.0004 182.4455 992.293 300.5463 411.8 412.4183 411.787 412.0315 0 7.59 -0.618 0.013 -0.231
2018 4 24 4 1 5 11.6207 -121.0004 3827.74 648.0051 318.474 409.61 409.8227 409.4568 409.4762 0 5.4 -0.213 0.153 0.134
2018 4 24 4 1 5 12.33434 -121.0002 7307.126 418.1929 332.5154 409.56 409.6095 409.4975 409.7998 0 5.35 -0.05 0.062 -0.24
2018 4 24 4 1 -1 14.92245 -121.0002 11337.99 238.9077 344.5438 409.82 409.8745 409.7837 409.5669 0 5.61 -0.055 0.036 0.253
2018 4 24 4 1 6 16.29623 -121.0002 5404.485 534.3313 324.255 409.93 410.007 409.7045 410.0489 0 5.72 -0.077 0.226 -0.119
2018 4 24 4 1 6 16.69955 -121.0002 2718.7 741.4109 311.7895 410.36 410.5691 410.2036 410.5295 0 6.15 -0.209 0.156 -0.169
2018 4 24 4 1 6 17.5651 -121.0004 187.388 995.3848 295.5385 412.49 412.7382 412.3055 412.6753 0 8.28 -0.248 0.185 -0.185
2018 4 24 4 1 7 17.95958 -121.0004 1709.043 834.41 306.8672 411.23 411.3379 410.9877 411.4039 0 7.02 -0.108 0.242 -0.174
2018 4 24 4 1 7 20.24975 -121.0005 9497.308 309.6712 337.1425 410.22 410.2829 410.1009 410.0566 0 6.01 -0.063 0.119 0.163
2018 4 24 4 1 -1 21.93776 -121.0001 10594.77 262.913 339.0748 410.06 410.0787 409.9502 410.1116 0 5.85 -0.019 0.11 -0.052
2018 4 24 4 1 8 22.9614 -121.0003 6650.805 452.5438 328.8727 410.81 410.6675 410.6129 410.8927 0 6.6 0.142 0.197 -0.083
2018 4 24 4 1 8 23.62846 -121.0003 3363.484 684.4846 311.0273 411.11 411.3255 410.8669 411.1438 0 6.9 -0.215 0.243 -0.034
2018 4 24 4 1 -1 24.62056 -121.0004 172.1606 998.9864 291.2484 412.9 413.044 412.7735 413.0442 0 8.69 -0.144 0.126 -0.144
2018 4 24 4 1 9 25.02762 -121.0005 1792.518 826.0479 305.1347 410.32 410.0422 410.1923 410.6307 0 6.11 0.278 0.128 -0.311
2018 4 24 4 1 9 29.78744 -121.7501 12316.61 197.6298 338.7205 408.62 408.7928 408.861 408.4089 0 4.41 -0.173 -0.241 0.211
2018 4 24 4 1 -1 32.1727 -119.9734 12277.44 198.1424 337.0475 409.37 409.3168 409.3941 409.2273 0 5.16 0.053 -0.024 0.143
2018 4 24 4 1 10 33.8802 -118.2348 6943.315 431.4761 323.484 411.53 NA 411.3537 412.2796 0 7.32 NA 0.176 -0.75
2018 4 27 4 2 1 37.08448 -122.4912 8715.4 329.8902 324.2466 412.53 NA 412.5235 412.6236 0 8.29 NA 0.006 -0.094
2018 4 27 4 2 -1 37.69509 -124.3856 3573.368 655.296 299.2544 412.12 NA 412.025 412.5102 0 7.88 NA 0.095 -0.39
2018 4 27 4 2 -1 37.98683 -125.4518 176.7415 999.2008 285.4275 413.42 NA 413.2821 413.6443 0 9.18 NA 0.138 -0.224
2018 4 27 4 2 3 38.23732 -126.2535 4409.542 584.1029 298.4777 412.65 NA 412.4795 412.6696 0 8.41 NA 0.171 -0.02
2018 4 27 4 2 -1 39.17702 -129.4159 8490.545 329.8715 319.2398 409.41 409.2788 409.3513 409.7702 0 5.17 0.131 0.059 -0.36
2018 4 27 4 2 4 39.8871 -130.4664 2608.858 736.7119 293.3572 411.7 411.6483 411.5638 411.9925 0 7.46 0.052 0.136 -0.293
2018 4 27 4 2 -1 40.50413 -131.0464 184.0879 995.5381 283.21 414.05 413.9215 413.8863 414.0721 0 9.81 0.129 0.164 -0.022
2018 4 27 4 2 5 41.31911 -131.8328 4920.096 543.4714 301.6947 412.89 412.8395 412.8004 412.9702 0 8.65 0.05 0.09 -0.08
2018 4 27 4 2 5 44.2028 -134.8315 9164.258 301.0786 321.4938 NA 407.1923 407.1284 407.0068 1 NA NA NA NA
2018 4 27 4 2 -1 47.63279 -138.9301 9224.609 301.1402 320.5425 412.61 412.8559 412.4515 412.7122 0 8.37 -0.246 0.159 -0.102
2018 4 27 4 2 -1 49.19865 -140.4873 4150.186 608.584 301.9484 412.31 412.6489 412.0992 NA 0 8.07 -0.339 0.211 NA
2018 4 27 4 2 -1 50.24514 -140.8234 191.0205 1003.669 278.4056 415.27 415.2794 415.0202 414.9467 0 11.03 -0.009 0.25 0.323
2018 4 27 4 2 7 50.55294 -140.9249 1697.042 831.4283 286.4986 414.17 414.4498 413.9154 413.5762 0 9.93 -0.28 0.255 0.594
2018 4 27 4 2 -1 54.47699 -142.3546 9536.091 276.7476 319.1388 406.22 406.5162 406.2439 406.2734 1 1.98 -0.296 -0.024 -0.053
2018 4 27 4 2 8 56.04861 -142.6406 2570.163 739.4764 283.8615 415.21 415.0391 415.0982 415.1641 0 10.97 0.171 0.112 0.046
2018 4 27 4 2 -1 56.82301 -142.7207 186.6443 1001.6 276.936 415.83 415.8707 415.6839 415.4812 0 11.6 -0.041 0.146 0.349
2018 4 27 4 2 9 57.97374 -142.8453 5414.911 499.6002 298.5354 416.94 416.8499 416.9076 416.7554 0 12.71 0.09 0.032 0.185
2018 4 27 4 2 9 61.3843 -145.7973 10552.92 227.9742 342.5348 402.77 402.9894 402.857 402.8678 1 -1.46 -0.219 -0.087 -0.098
2018 4 27 4 2 -1 66.7766 -146.439 10472.19 227.9638 343.7434 403.07 403.1199 403.0817 403.2285 1 -1.16 -0.05 -0.012 -0.159
2018 4 27 4 2 -1 68.56245 -144.7682 10799.13 217.0769 349.0964 403.12 403.2051 403.1493 403.3239 1 -1.11 -0.085 -0.029 -0.204
2018 4 27 4 2 -1 70.72378 -143.0736 7031.68 388.1451 297.8466 413.06 412.7072 412.852 412.9824 0 8.83 0.353 0.208 0.078
2018 4 27 4 2 10 71.41964 -143.0775 3321.64 658.2997 286.5321 414.48 414.4133 414.4125 414.7314 0 10.25 0.067 0.067 -0.251
2018 4 27 4 2 -1 72.35041 -143.0821 186.2788 992.653 264.9187 415.74 415.5956 415.6412 415.613 0 11.51 0.144 0.099 0.127
2018 4 27 4 2 11 72.57984 -143.0888 1158.254 875.4871 275.5696 414.17 414.3016 414.1843 414.3245 0 9.94 -0.132 -0.014 -0.154
2018 4 29 4 2 11 72.17519 -153.0219 5214.932 505.8056 289.4913 413.99 414.3127 414.0019 414.2889 0 9.81 -0.323 -0.012 -0.299
2018 4 29 4 2 -1 71.73255 -155.5483 2246.298 761.6125 282.1679 416.3 416.6265 416.2429 416.6412 0 12.12 -0.327 0.057 -0.341
2018 4 29 4 2 -1 70.8054 -155.0822 3818.931 616.1102 285.9944 415.48 415.6356 415.538 415.2919 0 11.3 -0.156 -0.058 0.188
2018 4 29 4 2 13 67.86588 -153.1222 11398.3 197.345 359.022 402.07 402.627 402.0356 402.4469 1 -2.11 -0.557 0.034 -0.377
2018 4 29 4 2 -1 66.251 -152.24 11403.69 197.4648 358.8442 401.93 402.2474 401.9085 402.193 1 -2.25 -0.317 0.022 -0.263
2018 4 29 4 2 -1 63.36178 -150.9358 7959.832 336.5719 306.6572 408.93 408.4481 408.8146 409.1158 0 4.75 0.482 0.115 -0.186
2018 4 29 4 3 1 59.40542 -154.6069 8532.974 329.9296 328.5501 411.65 411.5887 411.6067 411.7163 0 7.5 0.061 0.043 -0.066
2018 4 29 4 3 -1 56.92526 -159.9339 8581 330.0456 327.7738 411.67 411.7443 411.6003 411.7018 0 7.52 -0.074 0.07 -0.032
2018 4 29 4 3 2 56.40728 -160.8661 4757.646 556.1059 311.5243 411.55 411.3542 411.4522 411.6545 0 7.4 0.196 0.098 -0.104
2018 4 29 4 3 2 55.4781 -162.4505 2119.831 777.6981 295.1329 414.59 414.7135 414.4918 414.7409 0 10.44 -0.124 0.098 -0.151
2018 4 29 4 3 2 55.23524 -162.7472 165.022 993.3339 279.353 413.94 413.8277 413.7388 413.9363 0 9.79 0.112 0.201 0.004
2018 4 29 4 3 3 54.53971 -162.5043 7047.702 413.0701 321.3586 411.39 411.3325 411.3651 411.356 0 7.24 0.058 0.025 0.034
2018 4 29 4 3 4 51.85581 -161.6611 9725.604 288.1053 333.0582 412.7 412.7288 412.6591 412.9538 0 8.55 -0.029 0.041 -0.254
2018 4 29 4 3 4 51.09423 -161.4399 6714.423 440.6637 321.6228 412.24 411.2771 412.1431 412.3931 0 8.09 0.963 0.097 -0.153
2018 4 29 4 3 4 50.22827 -161.2001 1771.012 827.8482 298.5632 411.9 412.0886 411.6644 412.0586 0 7.75 -0.189 0.236 -0.159
2018 4 29 4 3 5 49.67907 -161.0479 184.1038 1002.533 280.1143 413.97 414.0582 413.7446 414.0178 0 9.82 -0.088 0.225 -0.048
2018 4 29 4 3 5 49.01684 -160.87 3464.829 673.6121 305.7285 411.86 411.9475 411.7025 411.7958 0 7.71 -0.087 0.158 0.064
2018 4 29 4 3 -1 45.9317 -160.0895 9820.567 288.1173 331.8688 412.15 412.1922 412.1415 412.4069 0 8 -0.042 0.008 -0.257
2018 4 29 4 3 6 44.95642 -159.861 5758.728 503.6169 319.0017 411.4 413.324 411.2385 411.6864 0 7.25 -1.924 0.161 -0.286
2018 4 29 4 3 6 44.36306 -159.7281 2574.203 753.4924 300.2265 413.51 413.5488 413.9196 413.8528 0 9.36 -0.039 -0.41 -0.343
2018 4 29 4 3 -1 43.5022 -159.5389 176.225 1010.427 279.0257 414.83 414.906 414.684 414.8955 0 10.68 -0.076 0.146 -0.066
2018 4 29 4 3 7 42.72021 -159.3725 3889.133 637.888 306.2392 412.37 413.3708 412.4068 412.5346 0 8.22 -1.001 -0.037 -0.165
2018 4 29 4 3 -1 38.34034 -158.5083 9548.933 287.9349 323.0605 413.69 416.9302 413.6121 413.6795 0 9.54 -3.24 0.078 0.01
2018 4 29 4 3 8 37.69832 -158.391 8000.831 359.7911 315.9909 412.62 412.5831 412.4928 412.6532 0 8.47 0.037 0.127 -0.033
2018 4 29 4 3 8 36.69137 -158.2116 3107.906 692.507 300.0082 414.1 414.1229 413.9457 414.1525 0 9.95 -0.023 0.154 -0.052
2018 4 29 4 3 9 35.78935 -158.0552 167.2463 991.5081 286.7633 413.73 413.7471 413.5252 413.6962 0 9.58 -0.017 0.205 0.034
2018 4 29 4 3 9 35.31185 -157.9737 2240.24 768.9437 295.5282 413.9 414.1018 413.804 413.8229 0 9.75 -0.202 0.096 0.077
2018 4 29 4 3 9 34.56186 -157.8469 5431.492 508.6668 308.3387 413.31 413.3369 413.2656 413.2923 0 9.16 -0.027 0.044 0.018
2018 4 29 4 3 -1 30.99886 -157.2729 10173.21 262.3968 328.1645 411.41 411.4472 411.4392 411.5248 0 7.26 -0.037 -0.029 -0.115
2018 5 1 4 3 -1 28.51105 -156.8897 252.9333 981.313 291.1016 414.63 414.3192 414.1575 NA 0 10.44 0.311 0.472 NA
2018 5 1 4 3 11 28.44393 -156.8843 386.2773 966.4259 291.1891 414.45 413.8986 414.1637 414.1975 0 10.26 0.551 0.286 0.252
2018 5 1 4 3 11 27.53522 -156.7566 4222.377 609.5062 312.6279 412.91 412.4989 412.9635 412.6798 0 8.72 0.411 -0.053 0.23
2018 5 1 4 3 11 26.39354 -156.5917 9378.487 305.8308 331.0425 413.53 413.1516 413.2195 413.2336 0 9.34 0.378 0.31 0.296
2018 5 1 4 3 11 24.47661 -156.3012 10448.35 262.7723 335.4289 415.05 414.8563 414.9257 415.2753 0 10.86 0.194 0.124 -0.225
2018 5 1 4 3 11 23.30706 -156.24 11747.16 217.575 345.9454 410.12 409.8468 409.9662 410.2551 0 5.93 0.273 0.154 -0.135
2018 5 1 4 3 -1 21.76592 -156.0945 10541.38 263.312 342.5858 410.81 410.5254 410.6048 411.2367 0 6.62 0.285 0.205 -0.427
2018 5 1 4 3 12 20.73058 -156.0564 5375.613 533.9562 322.0104 412.01 411.8583 411.4242 412.1836 0 7.82 0.152 0.586 -0.174
2018 5 1 4 4 -1 18.0833 -158.9849 9054.619 330.1806 341.9571 NA 409.4022 409.44 409.9663 0 NA NA NA NA
2018 5 1 4 4 2 17.73469 -159.6219 5927.323 499.9133 324.6005 NA 407.8402 407.7479 408.3286 0 NA NA NA NA
2018 5 1 4 4 2 17.5899 -160.1501 2751.554 739.4177 311.881 NA 409.3947 409.3531 410.363 0 NA NA NA NA
2018 5 1 4 4 -1 17.37488 -160.9266 180.0794 997.4849 297.0267 NA 413.0564 413.5597 414.3583 0 NA NA NA NA
2018 5 1 4 4 3 17.19455 -161.5725 3977.138 636.8742 316.106 NA 408.6505 408.4039 409.112 0 NA NA NA NA
2018 5 1 4 4 -1 16.46563 -164.041 9074.915 329.8208 341.4972 NA 409.6178 409.5688 410.0666 0 NA NA NA NA
2018 5 1 4 4 4 16.32383 -164.5054 7121.069 428.1537 332.1668 NA 410.1015 409.8879 410.5773 0 NA NA NA NA
2018 5 1 4 4 4 16.03913 -165.4258 1464.494 860.0809 303.5743 NA 412.4646 410.9309 412.0162 0 NA NA NA NA
2018 5 1 4 4 -1 15.70191 -165.8726 180.6966 996.6132 298.1677 NA 413.639 413.4611 414.2324 0 NA NA NA NA
2018 5 1 4 4 5 15.17925 -166.1725 3843.858 647.1207 316.7036 NA 407.8895 407.6746 408.2425 0 NA NA NA NA
2018 5 1 4 4 -1 13.02116 -167.3935 9088.513 330.201 340.7543 NA 408.7997 408.8331 409.2134 0 NA NA NA NA
2018 5 1 4 4 6 11.91503 -168.0097 3393.482 684.0336 315.181 NA 409.792 408.7872 409.3724 0 NA NA NA NA
2018 5 1 4 4 -1 11.15305 -168.4299 184.9085 993.5135 300.0994 NA 409.9022 409.7238 410.1224 0 NA NA NA NA
2018 5 1 4 4 7 9.731207 -169.1929 7605.544 402.7104 335.307 NA 407.9142 407.8156 407.9797 0 NA NA NA NA
2018 5 1 4 4 -1 7.348845 -170.428 10407.79 275.2119 346.422 NA 408.0423 408.1211 408.25 0 NA NA NA NA
2018 5 1 4 4 8 5.831472 -171.1985 2536.427 756.6631 312.2109 408.27 408.3245 408.0814 408.6377 0 4.01 -0.055 0.189 -0.368
2018 5 1 4 4 -1 5.174179 -171.5419 186.1614 992.3148 300.9997 408.09 408.1502 407.9256 408.3505 0 3.83 -0.06 0.164 -0.261
2018 5 1 4 4 9 4.465744 -171.8976 4539.84 594.2389 321.9258 407.27 407.6456 407.3093 407.4744 0 3.01 -0.376 -0.039 -0.204
2018 5 1 4 4 -1 1.08411 -173.5716 11057.45 250.3256 347.5722 406.73 406.6309 406.7203 406.9001 0 2.47 0.099 0.01 -0.17
2018 5 1 4 4 10 -0.3720299 -174.2905 3919.898 640.8093 319.3459 407.79 407.8988 407.522 407.9154 0 3.53 -0.109 0.268 -0.125
2018 5 1 4 4 -1 -1.294345 -174.7457 182.2326 991.9725 300.7025 408.04 408.1361 407.8516 407.5971 0 3.78 -0.096 0.188 0.443
2018 5 3 4 4 11 -2.37033 -175.2739 6744.926 450.1905 332.9413 406.88 406.6813 406.7366 406.5091 0 2.58 0.199 0.143 0.371
2018 5 3 4 4 11 -5.787025 -176.964 11703.84 227.5566 347.4249 407.55 407.2135 407.4164 407.4592 0 3.25 0.337 0.134 0.091
2018 5 3 4 4 -1 -8.339345 -178.1946 3158.493 701.7478 315.1316 407.35 407.3105 407.1297 407.84 0 3.05 0.04 0.22 -0.49
2018 5 3 4 4 -1 -9.120769 -178.6419 172.351 991.546 302.4901 407.34 407.6559 407.2137 407.712 0 3.04 -0.316 0.126 -0.372
2018 5 3 4 4 13 -9.341797 -178.7548 1309.84 871.2815 305.7969 407.49 407.6943 407.1869 407.381 0 3.19 -0.204 0.303 0.109
2018 5 3 4 4 13 -10.61813 -178.8156 8177.963 372.7665 338.7342 406.74 406.7585 406.6429 406.607 0 2.44 -0.019 0.097 0.133
2018 5 3 4 4 13 -12.52325 -179.1705 12333.61 206.5317 350.7399 407.25 407.3411 407.2589 407.2384 0 2.95 -0.091 -0.009 0.012
2018 5 3 4 4 -1 -13.83362 48.1818 12328.64 206.4996 349.7836 407.94 408.0902 407.9379 407.7611 0 3.64 -0.15 0.002 0.179
2018 5 3 4 4 -1 -15.29913 178.5174 12306.64 206.6076 349.5798 407.84 407.7651 408.0449 408.1131 0 3.54 0.075 -0.205 -0.273
2018 5 3 4 4 14 -16.34257 177.7035 6668.152 452.07 329.7971 406.58 406.6826 406.4793 407.0895 0 2.28 -0.103 0.101 -0.51
2018 5 3 4 5 -1 -17.86135 177.3561 1054.452 900.3837 298.0377 404.98 425.7196 404.722 404.5541 0 0.72 -20.74 0.258 0.426
2018 5 3 4 5 -1 -20.85297 177.5591 8338.455 360.1653 328.8891 406.24 406.0781 406.0812 406.1399 0 1.98 0.162 0.159 0.1
2018 5 3 4 5 2 -21.9201 177.8072 3505.508 669.281 314.5246 NA 405.1104 405.1543 405.2189 0 NA NA NA NA
2018 5 3 4 5 3 -22.85189 178.0271 178.6479 997.5404 295.5617 404.83 404.8691 404.5939 404.9779 0 0.57 -0.039 0.236 -0.148
2018 5 3 4 5 3 -23.53633 178.1904 4524.888 589.2132 317.6297 405.41 405.3077 405.2815 405.1039 0 1.15 0.102 0.129 0.306
2018 5 3 4 5 3 -26.22478 178.8531 9479.723 301.4198 329.8299 406.06 405.9168 406.0709 406.1785 0 1.8 0.143 -0.011 -0.118
2018 5 3 4 5 -1 -28.0639 179.3272 1789.672 824.1593 297.2924 404.49 404.5633 404.2407 404.6088 0 0.23 -0.073 0.249 -0.119
2018 5 3 4 5 5 -28.552 179.4559 169.9381 999.0232 293.0017 404.51 404.8153 404.2837 404.7912 0 0.25 -0.305 0.226 -0.281
2018 5 3 4 5 5 -29.16149 179.6181 3846.856 639.1936 308.9926 405.06 405.1788 404.9351 405.1766 0 0.8 -0.119 0.125 -0.117
2018 5 3 4 5 -1 -31.93221 -179.6183 10012.72 274.8253 327.3494 406.24 405.9864 406.1965 406.3594 0 1.98 0.254 0.043 -0.119
2018 5 3 4 5 6 -33.30771 -179.2196 2728.752 735.5262 304.5132 404.93 404.923 404.7527 405.6324 0 0.67 0.007 0.177 -0.702
2018 5 3 4 5 -1 -34.04526 -179.001 168.4562 1000.692 289.1881 404.44 404.0175 404.2303 404.8941 0 0.18 0.423 0.21 -0.454
2018 5 5 4 5 7 -35.01079 -178.7071 6169.44 472.0713 315.2544 405.33 405.2857 405.2521 405.466 0 1.08 0.044 0.078 -0.136
2018 5 5 4 5 7 -37.03774 -178.0676 10603.45 250.2764 327.2597 406.02 405.8937 406.0097 406.1207 0 1.77 0.126 0.01 -0.101
2018 5 5 4 5 -1 -39.05525 -177.6895 4144.734 616.6896 308.0434 405.39 405.4096 405.215 405.9028 0 1.14 -0.02 0.175 -0.513
2018 5 5 4 5 -1 -40.0773 -177.7666 170.6432 1004.303 287.2642 404.5 404.4961 404.313 404.7074 0 0.25 0.004 0.187 -0.207
2018 5 5 4 5 9 -40.90664 -177.8309 5047.157 548.299 310.4579 406.08 405.928 405.9435 405.8114 0 1.83 0.152 0.137 0.269
2018 5 5 4 5 -1 -43.5786 -178.0497 10536.96 250.5519 322.9249 405.5 405.4207 405.5201 405.5173 0 1.25 0.079 -0.02 -0.017
2018 5 5 4 5 10 -45.28273 -178.1996 2042.728 801.4563 296.2906 405.09 405.148 404.8797 405.2908 0 0.84 -0.058 0.21 -0.201
2018 5 5 4 5 10 -45.94522 -178.2604 170.1767 1004.993 284.7125 404.57 404.6593 404.4326 404.7568 0 0.32 -0.089 0.137 -0.187
2018 5 5 4 5 11 -48.51066 -178.5101 8044.339 360.3485 315.2004 405.09 405.0697 405.1925 405.1154 0 0.84 0.02 -0.103 -0.025
2018 5 5 4 5 12 -48.9899 -178.5595 7071.954 413.4829 314.1678 405.18 405.0763 405.1679 405.4417 0 0.93 0.104 0.012 -0.262
2018 5 5 4 5 12 -49.76724 -178.6421 2688.213 736.2231 298.2653 404.67 404.106 404.5769 405.1279 0 0.42 0.564 0.093 -0.458
2018 5 5 4 5 12 -49.82121 -179.4443 178.9485 1000.986 282.2676 404.23 404.3862 404.4388 404.6299 0 -0.02 -0.156 -0.209 -0.4
2018 5 5 4 5 -1 -49.57336 179.3315 3372.051 676.3559 301.9257 404.98 404.9404 404.9184 NA 0 0.73 0.04 0.062 NA
2018 5 5 4 5 13 -49.17765 177.9666 8203.08 354.4462 316.0138 405.32 405.0439 405.3009 404.9808 0 1.07 0.276 0.019 0.339
2018 5 5 4 5 13 -48.4025 175.1896 11679 206.9585 337.2025 405.34 405.1834 405.3219 405.119 1 1.09 0.157 0.018 0.221
2018 5 5 4 5 -1 -46.11537 169.9138 4781.631 567.8121 307.8765 405.56 405.6491 405.44 405.9858 0 1.31 -0.089 0.12 -0.426
2018 5 5 4 5 -1 -44.26598 171.0826 7702.44 380.2491 311.5857 405.26 405.3411 405.3241 405.1061 0 1.01 -0.081 -0.064 0.154
2018 5 5 4 5 16 -44.02723 171.5401 5470.54 519.127 308.0359 405.42 405.0553 405.2741 405.3224 0 1.17 0.365 0.146 0.098
2018 5 6 4 6 -1 -43.43322 172.811 1170.068 880.6097 292.9779 404.69 397.5228 404.4638 404.2326 0 0.4 7.167 0.226 0.457
2018 5 6 4 6 1 -46.78477 177.4488 9185.14 287.5161 319.3269 405.09 404.961 405.0703 405.4852 1 0.8 0.129 0.02 -0.395
2018 5 6 4 6 -1 -49.44812 -179.3438 4418.73 565.351 296.4079 404.53 404.6239 404.3189 404.7542 0 0.24 -0.094 0.211 -0.224
2018 5 6 4 6 3 -50.3503 -178.1466 174.3797 971.4065 283.6768 404.54 404.3916 404.276 404.4201 0 0.25 0.148 0.264 0.12
2018 5 6 4 6 3 -50.6215 -177.7745 1932.332 779.7809 288.7535 404.57 404.6432 404.388 404.7358 0 0.28 -0.073 0.182 -0.166
2018 5 6 4 6 3 -54.05777 -172.4605 9615.617 262.2459 324.1944 405.03 404.8198 404.9232 405.4582 1 0.74 0.21 0.107 -0.428
2018 5 6 4 6 -1 -57.13912 -166.4193 2094.951 760.9625 291.6502 404.27 404.6631 404.2107 404.4537 0 -0.02 -0.393 0.059 -0.184
2018 5 6 4 6 4 -57.56599 -165.4491 177.0298 965.4745 281.3302 404.3 404.2924 404.015 404.0858 0 0.01 0.008 0.285 0.214
2018 5 6 4 6 -1 -58.53054 -163.0998 7173.375 381.1514 308.4527 404.81 404.7324 404.7355 405.0366 0 0.52 0.078 0.075 -0.227
2018 5 6 4 6 5 -60.87384 -156.1739 9880.165 250.4462 328.0927 405.17 404.9968 405.1287 405.4736 1 0.88 0.173 0.041 -0.304
2018 5 8 4 6 -1 -62.45622 -149.9199 2905.416 678.0602 297.1238 404.56 404.9851 404.4601 404.8672 0 0.25 -0.425 0.1 -0.307
2018 5 8 4 6 7 -62.81879 -148.1875 307.4248 940.2318 275.1633 404.71 404.6175 404.5502 404.6188 0 0.4 0.092 0.16 0.091
2018 5 8 4 6 7 -62.97693 -147.3831 2809.69 685.0575 296.3333 404.71 405.1695 404.6156 404.6685 0 0.4 -0.46 0.094 0.041
2018 5 8 4 6 7 -63.46719 -144.6601 7948.21 334.1167 307.804 404.92 404.6681 404.9099 405.0141 0 0.61 0.252 0.01 -0.094
2018 5 8 4 6 7 -64.88554 -132.6981 10044.41 238.9609 326.548 405.17 405.0305 405.181 405.3834 1 0.86 0.139 -0.011 -0.213
2018 5 8 4 6 -1 -65.20553 -126.487 5981.999 443.9895 302.8677 405.13 405.1843 405.0104 405.33 0 0.82 -0.054 0.12 -0.2
2018 5 8 4 6 9 -65.27009 -123.0638 357.1183 949.6031 269.6644 404.2 404.2532 404.0633 404.185 0 -0.11 -0.053 0.137 0.015
2018 5 8 4 6 9 -65.27325 -122.3901 1648.022 802.0869 278.6366 404.33 404.3423 404.2347 404.2603 0 0.02 -0.012 0.095 0.07
2018 5 8 4 6 9 -65.25715 -119.6842 6320.159 422.5985 304.7358 404.96 404.9354 404.9358 405.1223 0 0.65 0.025 0.024 -0.162
2018 5 8 4 6 10 -65.006 -112.9924 10370.73 227.8426 330.4393 404.66 404.3707 404.5765 404.9935 1 0.35 0.289 0.084 -0.333
2018 5 8 4 6 10 -64.73868 -109.3378 5290.984 489.5473 301.673 404.87 404.6719 404.8467 405.2045 0 0.56 0.198 0.023 -0.334
2018 5 8 4 6 10 -64.57538 -107.5751 1365.102 832.6304 276.5213 404.31 404.3131 404.2484 404.7321 0 0 -0.003 0.062 -0.422
2018 5 8 4 6 -1 -64.46641 -106.5174 326.6707 952.6942 269.3551 404.15 404.2554 404.0535 404.2658 0 -0.16 -0.105 0.096 -0.116
2018 5 8 4 6 11 -64.38374 -105.7658 2408.156 725.0919 282.3184 404.4 404.5105 404.3532 404.4786 0 0.09 -0.111 0.047 -0.079
2018 5 8 4 6 11 -63.58569 -99.91139 10849.81 217.1296 323.224 405.4 405.2311 405.3909 405.4251 0 1.09 0.169 0.009 -0.025
2018 5 8 4 6 -1 -62.67361 -94.94229 4796.208 532.3776 305.9815 404.78 404.8091 404.5762 404.8031 0 0.47 -0.029 0.204 -0.023
2018 5 8 4 6 -1 -62.19899 -92.77208 341.3685 952.4759 273.4056 404.3 404.2026 404.0299 403.9064 0 -0.01 0.097 0.27 0.394
2018 5 8 4 6 13 -61.71388 -90.76659 5591.495 482.0461 310.85 404.78 404.6455 404.646 404.6624 0 0.47 0.134 0.134 0.118
2018 5 8 4 6 13 -60.11326 -85.18562 11398.57 207.1357 329.2623 406.28 406.069 406.2995 406.3936 0 1.97 0.211 -0.02 -0.114
