year mon day hour min sec camp flt prof lat lon alt pressure theta co2 co2qcls co2oms co2ao2 ch4pfp ch4qcls sf6pfp strat h2oref n2oref o3ref co2mspo co2mqcls co2moms co2mao2 ch4mqcls
2009 1 21 1 16 57 1 7 83 -61.61522 -179.8584 6542.545 421.8655 306.6721 383.97 385.1186 385.3157 383.67 1729.3 1729.296 6.4 0 74.75714 319.0028 93.57143 0.863 -1.149 -1.346 0.3 0.004
2009 1 21 1 21 50 1 7 0 -62.01754 -179.5541 8222.076 329.5285 312.6029 383.68 384.6844 384.9878 383.6108 1722.2 1725.063 6.29 0 67.9 316.9328 91.55556 0.574 -1.004 -1.308 0.069 -2.863
2009 1 21 1 40 36.5 1 7 84 -63.63678 -178.2396 233.8125 966.4041 274.9114 383.06 383.045 NA 382.976 1730.52 1732.432 6.43 0 5705 322.0228 13.75 -0.043 0.015 NA 0.084 -1.912
2009 1 21 2 0 15.5 1 7 0 -65.39329 -176.634 8099.897 329.7912 313.8223 383.95 385.0437 NA 384.4522 1717.7 1721.094 6.36 0 78.0125 313.9128 151.625 0.85 -1.094 NA -0.502 -3.394
2009 1 21 2 8 42.5 1 7 86 -66.19085 -175.8519 5371.555 487.0195 300.4533 383.91 384.245 384.92 383.866 1729.74 1733.237 6.48 0 1286.667 320.9228 36.33333 0.814 -0.335 -1.01 0.044 -3.497
2009 1 21 2 15 27.5 1 7 86 -66.74682 -175.273 2319.931 731.299 290.2276 383.45 NA 383.9275 NA 1730.11 NA 6.48 0 5312.5 321.4328 16.5 0.358 NA -0.478 NA NA
2009 1 21 2 20 24.5 1 7 87 -66.81185 -175.1733 266.105 949.1713 274.6836 383.07 383.125 NA 382.9323 1731.01 1732.705 6.41 0 5702.5 322.0728 13 -0.02 -0.055 NA 0.138 -1.695
2009 1 21 2 28 31 1 7 87 -66.347 -175.6908 3345.619 638.6547 295.5486 383.7 384.4325 NA 383.656 1729.72 1732.92 6.4 0 3090 321.5728 24.8 0.614 -0.733 NA 0.044 -3.2
2009 1 21 2 39 3.5 1 7 87 -65.6637 -176.3719 8086.967 328.9355 314.5645 383.92 385.1488 385.2638 383.9806 1720.84 1722.743 6.34 0 78.9125 314.4428 135.5 0.84 -1.229 -1.344 -0.061 -1.903
2009 1 21 2 59 26.5 1 7 0 -63.43533 -178.2622 12970.35 161.7362 391.7338 383.46 384.9086 NA NA 1691.59 1694.19 6.32 1 3.215 302.4528 328.8571 0.39 -1.449 NA NA -2.6
2009 1 21 4 0 55.5 1 7 0 -56.06126 177.1884 13722.08 146.6975 389.5338 383.61 384.4331 NA 383.5443 1705.23 1704.987 6.36 1 3.049375 305.1128 322.875 0.55 -0.823 NA 0.066 0.243
2009 1 21 4 34 29.5 1 7 0 -51.92257 175.3268 14400.01 133.846 392.4054 384.73 386.3717 387.0111 384.8399 1769.88 1771.861 6.54 1 2.223889 319.9828 181.1667 1.687 -1.642 -2.281 -0.11 -1.981
2009 1 23 21 49 8 1 8 90 -40.44245 178.0072 12631.5 187.5975 342.4454 384.64 NA NA 384.8529 1749.29 1745.522 6.44 1 20.30769 317.9965 100.9231 0.919 NA NA -0.213 3.768
2009 1 23 22 4 24 1 8 90 -39.39695 179.654 6944.715 432.8096 322.1557 384.68 NA NA 385.028 1744.26 1749.063 6.46 0 1075.532 321.6365 47.34043 0.974 NA NA -0.348 -4.803
2009 1 23 22 14 21.5 1 8 90 -38.83568 -179.4924 2456.194 765.0551 301.4897 384.33 NA NA 384.0202 1732.58 NA 6.49 0 7031.25 321.4965 25.25 0.634 NA NA 0.31 NA
2009 1 23 22 19 52 1 8 0 -38.57308 -179.1005 304.3533 989.3715 289.4573 382.69 NA NA 384.065 1729.96 1730.1 6.42 0 14424 321.3865 14.33333 -1 NA NA -1.375 -0.14
2009 1 23 23 1 21.5 1 8 93 -36.11722 -175.6515 298.9345 988.2187 289.6118 383.24 NA NA 383.9733 1729.7 1730.682 6.43 0 13627.5 321.3665 14.75 -0.411 NA NA -0.733 -0.982
2009 1 23 23 8 15 1 8 93 -35.74884 -175.1641 3393.013 677.2597 302.2589 384.64 NA NA 383.5814 1734.55 1737.124 6.43 0 7258.2 321.3065 27.6 0.986 NA NA 1.059 -2.574
2009 1 23 23 16 18.5 1 8 93 -35.22591 -174.4847 7156.808 412.4016 316.0382 384.22 NA NA 384.681 1733.24 NA 6.51 0 582.1667 321.1365 31.33333 0.562 NA NA -0.461 NA
2009 1 24 0 22 49 1 8 97 -31.03766 -169.3021 305.0627 981.3023 291.8579 NA NA NA 384.124 1728.9 1729.663 6.44 0 14927.67 321.5065 16 NA NA NA NA -0.763
2009 1 24 0 26 31.5 1 8 97 -30.87444 -169.0596 1751.751 825.2828 294.987 NA NA NA 384.1915 1730.22 NA 6.37 0 8389.5 321.2565 19.75 NA NA NA NA NA
2009 1 24 0 34 8 1 8 97 -30.48176 -168.4824 5341.376 526.5065 316.1328 384.71 NA NA NA 1742.23 1745.25 6.47 0 1133.8 321.4265 34.4 1.07 NA NA NA -3.02
2009 1 24 0 42 46 1 8 0 -29.9309 -167.6868 8801.116 329.4123 325.2678 384.48 NA NA 384.6193 1760.31 1761.49 6.56 0 462.4286 322.1265 48.28571 0.85 NA NA -0.139 -1.18
2009 1 24 1 5 52.5 1 8 0 -28.56702 -165.7799 311.248 979.8484 293.2183 NA NA NA 384.6185 1728.7 NA 6.44 0 16782 321.4565 17.5 NA NA NA NA NA
2009 1 24 1 34 51.5 1 8 100 -26.87069 -163.0634 6656.772 447.7598 323.9257 384.54 NA NA 384.3843 1743.19 NA 6.45 0 83.66667 321.6265 40.83333 0.994 NA NA 0.156 NA
2009 1 24 1 42 19.5 1 8 100 -26.49506 -162.4313 3046.735 705.9171 311.8233 384.04 NA NA 384.5188 1728.69 1734.053 6.46 0 335.25 320.4165 37.75 0.508 NA NA -0.479 -5.362
2009 1 24 1 48 47.5 1 8 100 -26.22432 -161.9814 308.1225 978.0417 295.5056 NA NA NA 384.3143 1727.93 1730.43 6.44 0 18577.5 321.0165 17.25 NA NA NA NA -2.5
2009 1 24 2 13 35 1 8 102 -25.0362 -160.0568 7799.235 385.9693 335.4082 385.17 NA NA NA 1754.98 NA 6.51 0 2605.143 322.2565 24.28571 1.693 NA NA NA NA
2009 1 24 2 20 22.5 1 8 102 -24.6751 -159.5107 4501.081 591.7308 317.3015 NA NA NA 385.2147 1748.49 1752.195 6.48 0 9181.25 322.0065 22 NA NA NA NA -3.705
2009 1 24 2 26 41.5 1 8 102 -24.38137 -159.0744 1442.983 856.0281 301.4604 NA NA NA 385.7815 1739.56 1740.243 6.48 0 20159.25 321.6165 12.75 NA NA NA NA -0.683
2009 1 24 2 29 54 1 8 0 -24.2531 -158.8846 307.5127 976.6436 295.9928 NA NA NA 384.273 1729.54 1728.973 6.45 0 25162.67 321.5465 13.33333 NA NA NA NA 0.567
2009 1 24 2 50 53 1 8 103 -23.14858 -157.2804 9019.027 330.8101 340.8277 NA NA NA 385.644 1763.62 1768.281 6.57 0 2242 322.2965 15.71429 NA NA NA NA -4.661
2009 1 24 3 1 58.5 1 8 0 -22.32002 -156.0834 11950.96 216.1811 348.8783 NA NA NA 385.8306 1762.41 1763.355 6.59 0 219.5 322.4765 12.9 NA NA NA NA -0.945
2009 1 24 3 53 5.5 1 8 104 -18.40943 -150.7243 7167.666 426.2923 333.5682 385 NA NA 385.3775 1763.79 1771.883 6.52 0 641.1667 321.5465 47.5 1.609 NA NA -0.377 -8.093
2009 1 24 4 12 1.5 1 8 104 -17.60506 -149.6828 457.4235 961.306 301.6137 NA NA NA NA 1767.47 NA 6.53 0 21313.25 322.3265 11 NA NA NA NA NA
2009 1 26 3 51 36.5 1 9 0 -20.89843 -140.2684 13066.5 178.5834 352.7597 384.51 384.5467 NA 384.7956 1771.87 1775.584 6.57 0 22.66667 320.5702 119.75 1.02 -0.037 NA -0.286 -3.714
2009 1 26 4 0 19 1 9 106 -21.21567 -139.2471 9175.948 320.8292 334.725 384.93 384.4386 NA 385.3847 1753.88 1756.861 6.52 0 703.5714 321.3602 63.14286 1.44 0.491 NA -0.455 -2.981
2009 1 26 4 6 35 1 9 106 -21.43966 -138.5081 6131.343 482.5448 323.2345 384.76 384.55 NA NA 1758.83 1760.404 6.47 0 2244.4 321.7002 51.8 1.274 0.21 NA NA -1.574
2009 1 26 4 12 52.5 1 9 106 -21.60935 -137.9403 3090.636 706.588 308.7894 384.91 NA NA 384.8992 1750.98 NA 6.55 0 10627.5 322.0002 29.75 1.429 NA NA 0.011 NA
2009 1 26 4 16 14.5 1 9 106 -21.68801 -137.6741 1470.652 857.1377 302.4776 NA NA NA 385.0202 1752.29 NA 6.51 0 15255 322.1502 16.25 NA NA NA NA NA
2009 1 26 4 19 38.5 1 9 0 -21.76031 -137.4281 315.0175 979.4451 298.5858 NA 385.2925 NA 385.5018 1742.74 1744.86 6.53 0 22687.25 322.0102 10 NA NA NA NA -2.12
2009 1 26 5 3 25 1 9 108 -22.75983 -133.8699 315.1504 980.6583 297.6537 NA 384.774 NA 385.6536 1733.89 1730.205 6.5 0 24148.4 321.7602 8.4 NA NA NA NA 3.685
2009 1 26 5 7 10 1 9 109 -22.81897 -133.6503 1817.115 823.1613 302.7812 NA 385.47 NA 385.182 1750.94 1749.64 6.54 0 16324 322.1502 11.33333 NA NA NA NA 1.3
2009 1 26 5 11 44 1 9 109 -22.89854 -133.3527 4058.5 627.9887 314.1758 NA 384.704 NA 384.948 1747.37 1755.828 6.51 0 4629.6 321.9202 42.8 NA NA NA NA -8.458
2009 1 26 5 17 19.5 1 9 109 -23.01761 -132.9031 6736.992 446.5256 326.0712 NA 384.815 NA 385.0803 1752.95 1759.765 6.54 0 2411.667 322.3702 40.33333 NA NA NA NA -6.815
2009 1 26 5 26 0 1 9 0 -23.23681 -132.0594 8978.361 329.6692 333.6837 NA NA NA NA 1755.3 NA 6.57 0 269.4286 322.2002 39.57143 NA NA NA NA NA
2009 1 26 5 54 11 1 9 0 -23.77648 -129.8872 318.1667 980.721 297.2994 NA 384.3633 NA 385.743 1728.58 1732.353 6.51 0 24464.33 321.6102 8.333333 NA NA NA NA -3.773
2009 1 26 5 59 9.5 1 9 111 -23.86589 -129.5029 2446.407 763.5965 305.8608 NA 385.3775 NA 386.084 1756.49 1766.885 6.5 0 11464 322.1502 12.75 NA NA NA NA -10.395
2009 1 26 6 3 43.5 1 9 111 -23.96024 -129.0922 4645.239 583.2517 316.5999 NA 384.65 NA NA 1749.24 1758.5 6.48 0 5557.25 321.5502 29.25 NA NA NA NA -9.26
2009 1 26 6 15 47 1 9 0 -24.2415 -127.8348 8964.324 329.6609 333.0361 377 NA NA 385.166 1758.65 NA 6.48 0 318.4286 321.3602 42.42857 -6.446 NA NA -8.166 NA
2009 1 26 6 37 44.5 1 9 0 -24.66561 -125.8328 313.2245 980.6751 296.5687 383.9 384.7525 NA 385.2812 1731.41 1730.375 6.51 0 23666 321.7802 9.5 0.432 -0.853 NA -1.381 1.035
2009 1 26 6 43 2.5 1 9 113 -24.74211 -125.4563 2478.634 760.2236 305.8835 NA NA NA NA 1734.15 NA 6.5 0 12523.25 321.8502 12.75 NA NA NA NA NA
2009 1 26 6 47 16.5 1 9 113 -24.80609 -125.1373 4504.234 593.4664 315.0229 363.6 384.7925 NA NA 1744.61 1751.517 6.54 0 7762.75 321.8902 23.25 -19.877 -21.192 NA NA -6.908
2009 1 26 6 59 42 1 9 0 -25.09214 -123.6862 8942.703 330.0874 331.6678 NA 384.7029 NA 385.1566 1740.6 1744.524 6.5 0 957.5714 322.1302 20.71429 NA NA NA NA -3.924
2009 1 26 7 20 31 1 9 0 -25.54594 -121.2031 310.7993 980.0995 296.5696 376.55 384.67 NA 385.1227 1732.82 1725.187 6.43 0 24617.33 321.5802 13.33333 -6.933 -8.12 NA -8.573 7.633
2009 1 26 7 29 58 1 9 115 -25.71351 -120.2177 4683.116 578.2219 315.4459 NA 384.865 NA 384.6534 1746.87 1744.614 6.54 0 7338.2 321.9702 21.4 NA NA NA NA 2.256
2009 1 26 7 40 37.5 1 9 115 -25.96504 -118.6825 9552.794 301.0049 331.7531 NA 384.8537 NA 384.5546 1747.67 1750.31 6.53 0 540.5 321.6202 28.75 NA NA NA NA -2.64
2009 1 26 7 52 4.5 1 9 0 -26.22918 -116.95 12939.48 178.5813 347.629 NA 384.4277 NA 384.8039 1748.75 1751.485 6.4 1 20.07143 316.0702 150.8571 NA NA NA NA -2.735
2009 1 28 18 47 41 1 10 118 -18.48271 -102.5839 8324.438 362.7156 331.0989 385.25 NA 385.2829 385.372 1763.56 1762.784 6.51 0 360.5714 322.3659 37.85714 1.96 NA -0.033 -0.122 0.776
2009 1 28 18 58 38.5 1 10 118 -17.62976 -101.9399 2971.159 715.9498 314.8318 385.81 NA NA 385.5143 1769.25 1771.715 6.52 0 694.75 322.1359 37.5 2.529 NA NA 0.296 -2.465
2009 1 28 19 5 3 1 10 0 -17.23877 -101.6471 310.642 980.8919 295.0288 NA NA 384.5433 385.478 1735.4 NA 6.47 0 20472 321.7059 10.33333 NA NA NA NA NA
2009 1 28 20 32 2.5 1 10 0 -10.59935 -98.08846 288.1815 981.1966 295.9526 NA NA 384.8625 385.6848 1741.66 1746.323 6.51 0 21422.25 322.0859 14 NA NA NA NA -4.663
2009 1 28 20 46 29.5 1 10 123 -9.706478 -97.71421 7295.853 417.4285 333.2828 386.02 NA 386.1433 386.1508 1817.59 1823.865 6.61 0 366.1667 NA 50.16667 2.835 NA -0.123 -0.131 -6.275
2009 1 28 21 1 2.5 1 10 124 -8.382658 -97.1805 6179.422 481.9472 329.4397 386.06 NA NA 386.2513 1816.98 1819.7 6.66 0 767.5 323.0359 42.83333 2.881 NA NA -0.191 -2.72
2009 1 28 21 7 41.5 1 10 124 -7.861768 -96.97179 2913.753 719.8556 311.0046 386.35 NA 385.995 386.471 1792.75 1798.283 6.62 0 6456.25 322.9659 26.5 3.174 NA 0.355 -0.121 -5.533
2009 1 28 21 13 50.5 1 10 0 -7.436838 -96.80179 269.9975 980.964 296.8661 377.98 NA 384.9475 385.7535 1746.89 NA 6.5 0 23478.5 322.1059 13 -5.193 NA -6.967 -7.773 NA
2009 1 28 21 34 29.5 1 10 0 -5.821903 -96.159 9049.816 329.5422 341.1021 385.77 NA 385.6575 385.8149 1767.52 1774.6 6.55 0 75.875 322.6459 28.125 2.607 NA 0.112 -0.045 -7.08
2009 1 28 21 46 7 1 10 126 -4.745356 -95.73086 4623.814 584.6149 320.8246 387 NA 386.264 386.3442 1809.93 NA 6.63 0 4777.6 323.0859 38.4 3.843 NA 0.736 0.656 NA
2009 1 28 21 52 48.5 1 10 126 -4.24036 -95.52806 1369.652 863.5956 303.0355 383.14 NA 385.895 386.37 1792.12 1791.138 6.64 0 17995.25 322.9559 13.25 -0.014 NA -2.755 -3.23 0.982
2009 1 28 21 56 50.5 1 10 0 -3.963821 -95.4171 311.137 975.6783 297.5615 NA NA 385.275 386.4667 1756.72 1754.642 6.48 0 26749.75 322.2759 11 NA NA NA NA 2.078
2009 1 28 22 17 53.5 1 10 0 -2.295653 -94.74938 9045.538 329.5055 341.5 385.7 NA 385.6438 386.0358 1783.71 1784.766 6.63 0 79.375 322.4959 30.5 2.556 NA 0.056 -0.336 -1.056
2009 1 28 22 29 25 1 10 128 -1.243199 -94.32907 4543.724 590.2475 319.3364 386.46 NA NA 386.36 1812.36 1819.132 6.68 0 7758.2 323.2559 26.2 3.32 NA NA 0.1 -6.772
2009 1 28 22 35 58.5 1 10 128 -0.69596 -94.11077 1357.158 864.984 303.1078 NA NA 385.925 385.8838 1808.71 NA 6.7 0 13601 322.7259 23.5 NA NA NA NA NA
2009 1 28 22 39 0.5 1 10 0 -0.4681163 -94.01989 302.2725 976.8889 296.7327 NA NA 385.805 NA 1773.55 1777.842 6.6 0 25471.25 322.8959 NA NA NA NA NA -4.293
2009 1 28 22 47 29.5 1 10 129 0.1422383 -93.76215 4137.026 620.1868 317.1463 NA NA 386.075 386.286 1807.69 1816.135 6.62 0 8409.5 322.9759 27.75 NA NA NA NA -8.445
2009 1 28 22 58 39.5 1 10 0 1.106576 -93.28037 9046.176 329.3163 337.6877 NA NA NA 385.9405 1777.69 1784.078 6.58 0 95.875 322.5559 29.25 NA NA NA NA -6.388
2009 1 29 0 7 1 1 10 0 5.613567 -89.21952 9047.621 329.5007 338.5129 NA NA 386.0686 386.7173 1795 1798.056 6.65 0 108.1429 322.8759 35.42857 NA NA NA NA -3.056
2009 1 29 0 58 43.5 1 10 132 8.860444 -85.2255 8538.161 353.4104 339.5615 NA NA NA 386.5647 1790.4 1793.667 6.71 0 57.66667 322.9159 41.33333 NA NA NA NA -3.267
2009 1 29 1 3 0 1 10 132 9.281565 -84.91786 6428.155 466.2568 329.006 NA NA 386.41 386.0226 1797.38 1798.784 6.69 0 101.8 322.8959 45.8 NA NA NA NA -1.404
2009 1 29 1 7 44.5 1 10 132 9.690504 -84.65424 3287.341 689.9671 313.0531 NA NA 387.1275 387.6972 1810.82 1818.517 6.69 0 8517.25 322.8159 31.75 NA NA NA NA -7.697
2009 1 29 1 10 41.5 1 10 132 9.851393 -84.58145 2503.689 757.1386 311.7144 NA NA NA 386.4965 1815.54 1820.703 6.69 0 11213.75 322.5759 28.25 NA NA NA NA -5.163
2009 1 30 16 35 36.5 1 11 0 13.69583 -84.392 12879.86 187.4502 352.4104 385.9 NA 384.7329 386.67 1778.26 NA 6.55 0 14.32759 322.5117 36.01724 2.528 NA 1.167 -0.77 NA
2009 1 30 17 46 21.5 1 11 134 22.16739 -86.36142 12723.3 190.0524 356.5562 385.56 NA 384.9433 385.957 1773.79 1777.593 6.65 0 8.083333 322.5517 44.83333 2.182 NA 0.617 -0.397 -3.803
2009 1 30 17 54 57 1 11 134 23.11915 -86.80282 8972.14 330.0305 333.203 386.1 NA 385.4371 386.062 1782.52 NA 6.63 0 196.8571 322.3617 39.5 2.721 NA 0.663 0.038 NA
2009 1 30 18 28 52 1 11 134 26.32767 -88.27674 4498.947 589.7359 312.1486 386.77 NA NA 386.1196 1808.53 1817.43 6.7 0 5233 322.6217 37.4 3.39 NA NA 0.65 -8.9
2009 1 30 18 34 25.5 1 11 134 26.71184 -88.45937 1873.765 816.6849 295.442 389.35 NA 388.6875 389.6307 1865.18 NA 6.81 0 2356 322.5217 52 5.97 NA 0.663 -0.281 NA
2009 1 30 18 46 5.5 1 11 135 27.50701 -88.84178 3495.511 667.4089 303.3387 388.31 NA 387.895 387.8888 1841.09 1855.818 6.82 0 544.25 323.7342 48 4.93 NA 0.415 0.421 -14.728
2009 1 30 18 53 52.5 1 11 135 28.24493 -89.20151 7135.117 413.8596 322.1035 387.31 NA 387.065 387.3232 1821.71 1827.528 6.73 0 155.3333 322.2017 46.5 3.93 NA 0.245 -0.013 -5.818
2009 1 30 19 1 34.5 1 11 135 28.91253 -89.72318 10726.72 246.1313 348.0064 385.72 NA 385.435 385.7879 1792.71 1793.168 6.61 0 19 321.8217 72.875 2.338 NA 0.285 -0.068 -0.457
2009 1 30 19 24 40.5 1 11 0 30.53914 -91.62805 13346.11 161.7949 366.9926 384.89 NA 384.385 385.0041 1774.35 1777.779 6.52 1 3.071429 318.6817 168.6429 1.485 NA 0.505 -0.114 -3.429
2009 1 30 19 45 27 1 11 0 32.19056 -93.24166 13243.78 161.747 368.8366 383.71 NA 383.5038 384.0052 1732.47 1738.942 6.36 1 3.076923 308.4717 389.0769 0.285 NA 0.206 -0.295 -6.472
2009 1 30 20 6 44.5 1 11 136 34.05674 -94.78352 11039.87 226.335 330.7079 385.71 NA 385.247 386.4007 1787.62 1792.032 6.55 1 9.7 317.4817 177.7 2.27 NA 0.463 -0.691 -4.412
2009 1 30 20 14 10 1 11 136 34.69048 -95.32635 7656.482 378.9635 313.2828 387.94 NA 387.464 388.3282 1837.02 NA 6.8 0 162 322.5017 51.4 4.5 NA 0.476 -0.388 NA
2009 1 30 20 18 49.5 1 11 136 35.04368 -95.63321 6165.949 466.4024 309.9332 388.1 NA 387.84 388.7742 1843.7 1851.517 6.82 0 235.75 322.5017 45 4.66 NA 0.26 -0.674 -7.817
2009 1 30 20 35 46.5 1 11 136 36.26779 -96.73706 3009.065 706.522 294.666 388.66 NA 388.4925 389.0557 1849.43 NA 6.87 0 2549.75 322.6817 42 5.22 NA 0.168 -0.396 NA
2009 1 30 20 46 43.5 1 11 0 36.71568 -97.09944 457.7705 968.1955 289.2051 391.11 NA 390.7625 391.3795 1871.51 1879.535 6.85 0 4397.5 322.7217 42 7.67 NA 0.348 -0.269 -8.025
2009 1 30 20 51 4.5 1 11 137 36.96034 -97.14617 1807.659 821.5318 289.1779 390.52 NA 390.125 391.3112 1867.52 1874.957 6.82 0 4218.5 322.7017 41.5 7.08 NA 0.395 -0.791 -7.438
2009 1 30 20 57 43.5 1 11 137 37.4198 -97.4007 4849.96 555.75 305.8804 388.35 NA NA 389.1545 1847.03 1849.573 6.83 0 592.8333 322.5717 46.16667 4.91 NA NA -0.804 -2.543
2009 1 30 21 5 44 1 11 137 37.93053 -98.02532 8147.223 352.7529 314.8444 387.82 NA 387.5514 NA 1832.92 1837.339 6.75 0 173 322.5417 46 4.384 NA 0.269 NA -4.419
2009 1 30 21 11 44.5 1 11 137 38.23698 -98.75697 11061.69 225.2889 324.0227 387.65 NA 387.406 NA 1829.23 1832.983 6.75 0 15.5 322.5517 45 4.218 NA 0.244 NA -3.753
2009 1 30 21 30 26 1 11 138 38.86099 -101.1527 10396.39 252.6558 321.3395 387.56 NA NA 387.794 1827.37 1830.107 6.73 0 60.33333 322.5817 61.55556 4.14 NA NA -0.234 -2.737
2009 1 30 21 47 2 1 11 138 39.06035 -103.5664 6926.018 424.6225 313.3575 388.23 NA 387.836 388.8652 1841.22 1846.284 6.81 0 271.8 322.8017 52 4.821 NA 0.394 -0.635 -5.064
2009 1 30 21 56 36 1 11 138 39.3711 -104.5442 3079.766 704.9477 300.1867 388.5 NA 388.52 388.786 1846.18 1846.786 6.79 0 2804.6 322.6817 46.6 5.098 NA -0.02 -0.286 -0.606
2009 10 31 17 1 19.5 2 1 0 43.87157 -106.9164 12492.8 187.541 355.1066 384.52 384.7594 384.6213 NA 1812.05 1813.231 6.87 0 12.64375 322.7038 84.9375 -0.76 -0.239 -0.101 NA -1.181
2009 10 31 17 34 40.5 2 1 0 46.85205 -110.363 12392.74 187.569 360.6142 384.62 384.7425 384.5981 384.7763 1809.34 1816.145 6.86 0 9.481875 322.8838 103.8125 -0.66 -0.123 0.022 -0.156 -6.805
2009 10 31 18 2 4 2 1 10 49.65214 -112.6726 9733.4 275.9178 323.143 384.73 384.61 NA 384.2751 1818.38 1835.308 6.9 0 24.19333 322.1738 82.73333 -0.549 0.12 NA 0.455 -16.928
2009 10 31 18 11 33.5 2 1 10 50.78083 -112.758 7875.887 360.7755 316.189 384.92 384.8564 384.6564 384.9262 1830.25 1835.498 6.97 0 39.00714 322.6438 52.64286 -0.356 0.064 0.264 -0.006 -5.248
2009 10 31 18 25 34.5 2 1 10 52.03395 -113.7327 5159.445 521.6927 308.2614 385.25 385.0692 385.05 385.6401 1836.38 1840.786 6.99 0 80.76429 322.3038 60.07143 -0.021 0.181 0.2 -0.39 -4.406
2009 10 31 18 47 5.5 2 1 10 53.21871 -113.4492 1298.454 851.6949 291.672 386.32 NA 386.3007 386.6185 1850.36 NA 7.05 0 8745 322.5238 45.92857 1.056 NA 0.019 -0.298 NA
2009 10 31 19 0 33 2 1 11 53.89622 -114.3385 6223.052 447.0577 306.6012 385.66 386.2821 NA 385.954 1842.8 1841.543 6.98 0 740.6 322.2138 52.93333 0.4 -0.622 NA -0.294 1.257
2009 10 31 19 12 15 2 1 0 54.76962 -115.4822 8307.666 329.4528 318.0749 385.02 385.1373 384.998 NA 1818.68 1821.339 6.87 0 24.82667 321.1338 96.86667 -0.244 -0.117 0.022 NA -2.659
2009 10 31 19 32 43 2 1 0 56.36547 -117.8033 8216.218 329.4833 319.3707 385.38 385.4013 385.3453 385.3836 1827.78 1826.371 6.97 0 44.52667 322.4738 67.93333 0.109 -0.021 0.035 -0.004 1.409
2009 10 31 19 56 3 2 1 0 57.99341 -121.0265 8164.558 329.4704 312.931 385.21 385.3407 385.194 NA 1836.32 1839.623 6.9 0 45.54667 321.9538 62.73333 -0.069 -0.131 0.016 NA -3.303
2009 10 31 20 24 34 2 1 12 59.47241 -125.647 6686.513 409.7902 302.3074 385.9 385.82 385.95 386.0529 1853.17 1859.681 7.05 0 313.4667 322.4338 45.2 0.622 0.08 -0.05 -0.153 -6.511
2009 10 31 20 33 56 2 1 12 59.76544 -127.1153 3233.835 660.2402 286.6692 395.27 395.528 395.3253 NA 1897.98 1903.15 6.99 0 3826 322.2538 19.2 9.993 -0.258 -0.055 NA -5.17
2009 10 31 20 47 35.5 2 1 12 60.11264 -128.9133 1465.339 835.0359 275.0083 389.44 NA 389.2931 NA 1884.92 NA 7.05 0 1960 322.3138 28.4375 4.164 NA 0.147 NA NA
2009 10 31 20 55 28 2 1 12 60.13847 -128.9592 958.8147 891.8458 274.4426 389.43 389.91 389.378 389.8711 1878.99 1889.917 7.07 0 5562.667 322.7438 29.13333 4.155 -0.48 0.052 -0.441 -10.927
2009 10 31 21 0 17 2 1 13 60.06439 -128.9226 3887.655 604.573 292.1376 390.71 391.4429 NA 391.094 1867.94 1876.831 7.06 0 2320 322.7938 28.4 5.435 -0.733 NA -0.384 -8.891
2009 10 31 21 13 45.5 2 1 13 60.38473 -131.9614 9310.899 274.9425 326.074 385.2 385.3 385.1325 385.6896 1802.74 1803.816 6.82 0 24.73125 320.0338 137.8125 -0.074 -0.1 0.067 -0.49 -1.076
2009 10 31 21 28 36 2 1 13 60.63255 -135.3048 9296.019 274.4676 327.6536 385.26 385.198 NA 385.3297 1799.57 1810.663 6.87 0 24.21333 319.5138 147.5333 -0.013 0.062 NA -0.07 -11.093
2009 10 31 21 33 54 2 1 13 60.72773 -136.5816 11168.84 207.2402 361.4331 385.77 385.8707 385.9153 386.1631 1790.69 1798.719 6.78 1 6.871333 318.2338 207.6667 0.498 -0.101 -0.145 -0.393 -8.029
2009 10 31 21 47 21.5 2 1 0 60.91948 -139.9797 12814.49 161.6274 385.8624 386.04 NA 385.8804 NA 1778.15 NA 6.72 1 5.9475 316.1638 278.4583 0.769 NA 0.16 NA NA
2009 10 31 21 58 59.5 2 1 0 61.01695 -143.023 12805.46 161.6728 389.2529 385.79 385.7782 NA 385.5827 1743.14 1739.523 6.58 1 5.626364 309.6638 414.4091 0.52 0.012 NA 0.207 3.617
2009 10 31 22 7 50.5 2 1 14 61.04524 -145.4177 10748.81 220.434 354.7734 385.99 385.9481 385.6994 386.2669 1767.82 1768.399 6.63 1 6.8325 313.9638 291.125 0.721 0.042 0.291 -0.277 -0.579
2009 10 31 22 18 54 2 1 14 61.01994 -148.4463 6978.867 385.9461 303.9586 385.18 NA 384.8807 385.2129 1823.28 1827.175 6.95 0 49.19333 321.1738 90.86667 -0.087 NA 0.299 -0.033 -3.895
2009 11 4 22 0 57.5 2 3 28 57.43665 -159.1847 10824.92 212.1233 359.3725 386.27 386.015 NA 384.8831 1774.09 1772.326 6.66 1 6.525625 315.0137 284.3125 1.02 0.255 NA 1.387 1.764
2009 11 4 22 19 16 2 3 28 55.69737 -161.5174 4687.355 524.802 294.3387 387.74 387.678 387.476 387.0085 1863.94 1871.843 7.08 0 633.4 322.3437 50.46667 2.49 0.062 0.264 0.732 -7.903
2009 11 4 22 33 25 2 3 29 55.1876 -162.7141 151.1227 957.1305 278.7885 388.47 388.72 388.276 388.2914 1879.54 1889.433 7.06 0 8146.923 322.8337 35.26667 3.22 -0.25 0.194 0.179 -9.893
