year mon day hour min sec camp flt prof lat lon alt pressure theta co2 co2noaa co2qcls co2ao2 ch4pfp ch4noaa ch4qcls sf6pfp strat h2oref n2oref o3ref co2mspo co2mqcls co2mao2 co2mnoaa ch4mqcls ch4mnoaa
2017 2 21 18 42 37 2 11 2 57.10228 -144.6639 5844.315 464.6208 301.81 408.29 408.2445 408.4214 408.9741 1901.38 1898.799 1890.739 9.28 0 492.4646 321.1655 52.68008 6.98 -0.131 -0.684 0.045 10.641 2.581
2017 2 21 18 54 50 2 11 2 55.92535 -143.8925 184.1714 996.9314 272.2471 411.15 410.9467 NA 410.7646 1938.62 1937.154 NA 9.35 0 2713.631 322.8146 39.79157 9.84 NA 0.385 0.203 NA 1.466
2017 2 21 19 8 11.5 2 11 3 54.93132 -143.28 3579.7 637.514 285.051 412.58 413.4463 NA 414.1467 1937.56 1943.959 NA 9.52 0 50.044 322.6746 49.0937 11.27 NA -1.567 -0.866 NA -6.399
2017 2 21 19 40 51 2 11 4 50.84413 -141.101 5801.092 473.8377 301.2023 408.82 408.759 408.8086 408.8487 1906.78 1908.47 1901.61 9.31 0 648.7646 321.4424 46.675 7.5 0.011 -0.029 0.061 5.17 -1.69
2017 2 21 19 52 35.5 2 11 4 49.71373 -140.5665 185.4125 1002.561 276.25 411.18 410.8917 NA 412.2948 1937.36 1936.237 NA 9.31 0 4980.399 322.7146 38.60075 9.85 NA -1.115 0.288 NA 1.123
2017 2 21 20 3 10 2 11 5 48.82698 -140.1563 3857.367 620.4289 287.9922 410.05 410.0533 410.0609 409.5989 1920.39 1920.12 1914.985 9.35 0 61.15667 321.6526 44.81567 8.72 -0.011 0.451 -0.003 5.405 0.27
2017 2 21 20 31 28 2 11 6 45.22544 -138.6385 5735.569 479.8969 294.8754 409.25 409.0973 409.3792 409.864 1915.97 1914.439 1912.198 9.33 0 97.70923 321.3747 48.97538 7.92 -0.129 -0.614 0.153 3.772 1.531
2017 2 21 20 42 43 2 11 6 44.18425 -138.2166 179.8857 1004.886 278.0114 410.24 410.085 410.4598 410.307 1926.71 1926.358 1928.81 9.33 0 5695.543 323.4923 40.97743 8.91 -0.22 -0.067 0.155 -2.1 0.352
2017 2 21 20 57 39.5 2 11 7 42.82274 -137.6808 6662.164 419.3 297.1757 408.25 408.2218 408.2665 408.8494 1902.44 1902.904 1899.031 9.28 0 58.39714 322.1731 50.21829 6.92 -0.017 -0.599 0.028 3.409 -0.464
2017 2 21 21 24 39.5 2 11 8 40.60573 -135.14 2768.125 722.6 285.37 410.04 409.7557 NA 409.9485 1924.77 1923.02 NA 9.31 0 2604.088 322.4046 42.015 8.71 NA 0.091 0.284 NA 1.75
2017 2 21 21 30 46 2 11 -1 40.45582 -134.4721 189.0429 1003.084 278.2886 410.1 409.895 410.1784 410.5751 1926.1 1925.097 1924.009 9.34 0 6888.199 323.4545 41.134 8.77 -0.078 -0.475 0.205 2.091 1.003
2017 2 21 21 32 29.5 2 11 9 40.42225 -134.3246 189.3875 1003.234 278.4013 409.99 409.9243 410.15 410.146 1925.58 1925.486 1923.904 9.32 0 6852.318 323.21 41.2195 8.66 -0.16 -0.156 0.066 1.676 0.094
2017 9 28 16 16 37 3 1 -1 23.69285 -121.0001 10654.85 262.5683 340.5974 403.09 403.0436 403.3615 403.2065 1852.55 1852.528 1856.434 9.33 0 209.21 323.6387 24.47491 -0.53 -0.271 -0.116 0.046 -3.884 0.022
2017 9 28 17 54 41 3 1 -1 10.98513 -120.7205 11356.59 239.2486 348.2738 403.18 403.005 NA 403.7769 1858.46 1857.689 NA 9.35 0 447.2003 322.4319 21.89873 -0.44 NA -0.597 0.175 NA 0.771
2017 9 28 18 56 57 3 1 2 2.777355 -121.0005 7495.56 408.0733 336.1233 403.9 403.8157 404.1249 404.1933 1849.75 1850.315 1847.489 9.25 0 305.49 324.6196 53.77387 0.26 -0.225 -0.293 0.084 2.261 -0.565
2017 9 28 19 2 11.5 3 1 2 2.172327 -121.0001 4094.13 625.998 317.491 403.89 403.635 404.2511 404.0367 1838.14 1837.968 1842.656 9.32 0 5261.862 323.9627 31.3505 0.25 -0.361 -0.147 0.255 -4.516 0.172
2017 9 28 19 12 3.5 3 1 2 1.309138 -121 179.925 994.1588 295.975 405.16 405.06 405.4753 405.133 1824.02 1823.332 1833.23 9.21 0 20470.36 323.8829 18.87 1.52 -0.315 0.027 0.1 -9.21 0.688
2017 9 28 19 23 5 3 1 3 0.4830333 -121.0004 1449.844 856.6733 307.6411 405.21 404.8175 NA 404.7137 1846.09 1842.674 NA 9.27 0 3189.648 322.6319 41.29233 1.58 NA 0.496 0.392 NA 3.416
2017 9 28 19 30 1 3 1 3 -0.2212218 -121.016 5717.227 511.2718 330.0727 404.03 403.932 404.2025 404.1788 1845.08 1845.362 1847.925 9.25 0 952.2336 324.1428 49.84573 0.4 -0.172 -0.149 0.098 -2.845 -0.282
2017 9 28 19 52 43 3 1 3 2.126487 -121.0006 11987 217.2894 348.7643 403.38 403.2965 NA 403.6376 1853.75 1853.629 NA 9.34 0 54.88971 322.8019 36.81163 -0.24 NA -0.258 0.084 NA 0.121
2017 9 28 20 14 43 3 1 4 4.864023 -121.0001 7638.147 400.9773 336.416 403.85 403.7825 404.2541 404.6246 1856.97 1855.97 1851.313 9.23 0 284.9147 324.3151 57.64967 0.23 -0.404 -0.775 0.067 5.657 1
2017 9 28 20 19 43.5 3 1 4 5.447087 -121.0003 4027.54 631.503 317.333 403.92 403.714 404.658 404.4444 1837.32 1835.692 1841.792 9.34 0 7469.267 323.4097 22.9452 0.3 -0.738 -0.524 0.206 -4.472 1.628
2017 9 28 20 42 38.5 3 1 5 7.637244 -121.0001 6794.586 445.5036 332.4314 403.97 403.8686 404.1445 NA 1849.14 1845.353 1846.567 9.3 0 737.1136 324.5609 52.5 0.34 -0.174 NA 0.101 2.573 3.787
2017 9 28 21 4 32 3 1 5 10.35304 -121.0004 12470.35 202.0142 349.7622 403.29 NA 403.1477 402.7746 1857.67 NA 1858.275 9.48 0 187.8004 324.144 20.11784 -0.34 0.142 0.515 NA -0.605 NA
2017 9 28 21 33 49 3 1 6 14.07177 -121.0003 7630.707 400.1153 336.2313 403.44 403.3925 403.6076 403.6982 1870.5 1868.983 1859.851 9.47 0 105.074 324.2496 53.11553 -0.2 -0.168 -0.258 0.048 10.649 1.517
2017 9 28 21 39 10 3 1 6 14.67738 -121 4153.722 620.7733 319.0011 402.95 402.8 403.268 402.7502 1863.81 1861.815 1866.684 9.39 0 8091.694 324.1171 25.54433 -0.69 -0.318 0.2 0.15 -2.874 1.995
2017 9 28 21 47 41.5 3 1 6 15.45024 -121.0005 191.2 990.5175 299.46 401.28 401.105 401.6146 401.4047 1898.49 1897 1889.711 9.62 0 20500.79 324.5408 21.01867 -2.37 -0.335 -0.125 0.175 8.779 1.49
2017 9 28 21 55 13 3 1 7 16.02192 -121.0005 1369.011 864.1544 301.5822 401.48 401.4425 NA 400.9584 1891.33 1890.295 NA 9.52 0 18467.43 322.2619 18.70622 -2.17 NA 0.522 0.038 NA 1.035
2017 9 28 22 1 50 3 1 7 16.6979 -121.0001 5739.209 509.6655 328.8264 403.17 403.0233 403.4381 402.7318 1887.56 1887.154 1872.182 9.58 0 167.9555 323.9658 46.66536 -0.48 -0.268 0.438 0.147 15.378 0.406
2017 9 28 22 24 21.5 3 1 7 19.50165 -121.0001 12598.85 197.3398 350.2059 403.56 403.3827 NA NA 1853.96 1854.172 NA 9.3 0 28.69739 322.1219 49.08939 -0.09 NA NA 0.177 NA -0.212
2017 9 28 22 40 7.5 3 1 8 21.46306 -121.0002 7623.329 400.9643 335.0221 403.62 403.4757 403.5689 403.7634 1845.93 1845.636 1844.271 9.38 0 277.45 323.7777 30.55529 -0.03 0.051 -0.143 0.144 1.659 0.294
2017 9 28 22 45 30 3 1 8 22.06998 -121.0006 4096.511 624.9122 321.5878 402.86 402.6825 403.0747 403.1026 1878.59 1877.588 1874.18 9.58 0 1846.356 323.6908 29.48156 -0.79 -0.215 -0.243 0.178 4.41 1.002
2017 9 28 22 52 58 3 1 8 22.76081 -121.0005 190.2429 992.23 295.2271 401.14 401.06 NA 401.4507 1925.95 1925.115 NA 9.56 0 17764.49 322.1119 28.71971 -2.51 NA -0.311 0.08 NA 0.835
2017 9 28 22 59 27.5 3 1 9 23.25408 -121.0003 1391.025 861.9438 297.0813 401.3 401.3025 401.7321 401.2056 1916.79 1915.993 1905.816 9.58 0 13275.4 324.8707 32.83687 -2.35 -0.432 0.094 -0.002 10.974 0.797
2017 9 28 23 10 46 3 1 9 24.49188 -121.0001 8330.373 363.646 336.2593 403.63 403.5557 403.4452 NA 1844.09 1843.201 1848.028 9.33 0 420.568 324.3095 35.73773 -0.03 0.185 NA 0.074 -3.938 0.889
2017 10 1 16 59 40 3 2 -1 37.3488 -123.9222 10258.6 274.6529 334.7562 403.06 403.033 403.2759 403.4635 1879.2 1878.575 1885.226 9.45 0 320.6652 323.9967 28.79086 -0.61 -0.216 -0.404 0.027 -6.026 0.625
2017 10 1 17 33 18.5 3 2 2 38.83712 -128.2633 6054.417 489.0025 327.0158 403.48 403.3483 403.7755 403.3715 1890.54 1887.94 1888.499 9.51 0 797.3008 325.3734 48.89275 -0.2 -0.296 0.108 0.132 2.041 2.6
2017 10 1 17 38 6.5 3 2 2 38.98517 -128.7849 3143.33 703.966 312.118 403.3 403.132 NA 403.2885 1863.02 1863.968 1874.521 9.56 0 6359.23 324.4513 24.7318 -0.38 NA 0.012 0.168 -11.501 -0.948
2017 10 1 17 44 25 3 2 2 39.16729 -129.4431 320.0571 988.0557 290.0129 402.17 402.1025 402.6029 401.9126 1914.02 1914.173 1910.434 9.55 0 17088.54 324.3127 28.58986 -1.51 -0.433 0.257 0.067 3.586 -0.153
2017 10 1 18 21 59 3 2 -1 40.33654 -134.0239 10296.94 275.19 335.439 403.58 403.464 NA NA 1862.54 1863.285 NA 9.45 0 368.6557 322.8324 34.20033 -0.1 NA NA 0.116 NA -0.745
2017 10 1 18 35 54.5 3 2 4 40.79998 -136.0594 5954.017 499.455 321.9225 403.15 403.0267 NA 403.345 1874.74 1872.775 1877.938 9.48 0 1481.791 324.473 42.26292 -0.54 NA -0.195 0.123 -3.198 1.965
2017 10 1 18 46 31 3 2 -1 41.251 -137.0888 323.6889 989.9789 290.1 402.22 402.15 402.4334 402.281 1913.25 1912.44 1915.554 9.5 0 17575.1 323.4656 23.94322 -1.47 -0.213 -0.061 0.07 -2.304 0.81
2017 10 1 18 54 58.5 3 2 5 41.93118 -137.3305 3482.15 680.22 312.572 402.88 402.792 NA 402.9803 1868.41 1868.03 NA 9.51 0 6949.681 322.5624 29.2986 -0.81 NA -0.1 0.088 NA 0.38
2017 10 1 19 26 21.5 3 2 6 45.49022 -138.6922 10880.85 250.6569 336.6669 403.52 403.4133 403.4742 403.8646 1866.53 1868.419 NA 9.5 0 199.4808 322.7924 40.1405 -0.17 0.046 -0.345 0.107 NA -1.889
2017 10 1 19 47 44.5 3 2 6 47.61344 -139.5925 178.4625 1008.879 286.0537 402.29 402.2025 402.5359 402.8084 1932.53 1932.947 1939.381 9.49 0 11968.12 322.8566 28.44513 -1.41 -0.246 -0.518 0.088 -6.851 -0.417
2017 10 1 20 26 40.5 3 2 8 51.7388 -141.2161 10779.57 250.5796 333.8696 403.14 403.0831 403.2122 403.2118 1876.64 1877.515 NA 9.52 0 264.0642 322.5224 34.93027 -0.56 -0.072 -0.072 0.057 NA -0.875
2017 10 1 20 34 59 3 2 8 52.67765 -141.5117 6081.677 483.2123 320.5662 402.79 402.6771 403.094 402.9031 1884.23 1883.003 1887.327 9.5 0 4374.884 325.8872 34.04915 -0.92 -0.304 -0.113 0.113 -3.097 1.227
2017 10 1 20 39 45.5 3 2 8 53.12698 -141.6521 2934.71 719.914 302.392 402.78 402.656 402.82 402.7829 1877.4 1876.336 1876.952 9.53 0 9604.724 323.9013 21.0381 -0.93 -0.04 -0.003 0.124 0.448 1.064
2017 10 1 20 48 50.5 3 2 9 53.92425 -141.9253 331.5125 990.2962 283.8 402.45 402.3625 402.6393 402.4116 1933.94 1933.445 1934.217 9.56 0 10356.57 323.9515 29.24363 -1.26 -0.189 0.038 0.087 -0.277 0.495
2017 10 1 21 32 17.5 3 2 -1 58.68855 -143.0921 11234.41 228.0875 332.7303 402.85 402.792 402.8123 403.1407 1883.88 1884.981 1884.845 9.55 0 84.56719 323.1144 33.5561 -0.86 0.038 -0.291 0.058 -0.965 -1.101
2017 10 1 22 59 41.5 3 2 -1 68.7273 -146.5444 10952.79 228.0581 326.1881 402.97 402.9394 402.9337 NA 1902.72 1903.887 1900.898 9.67 0 45.36219 323.1969 54.51584 -0.72 0.036 NA 0.031 1.822 -1.167
2017 10 1 23 21 10.5 3 2 10 71.00036 -147.8029 6060.364 463.5286 307.8143 402.72 402.6043 NA 403.4114 1906.77 1905.893 NA 9.56 0 1082.124 322.4624 53.92357 -0.97 NA -0.691 0.116 NA 0.877
2017 10 2 0 21 22.5 3 2 13 71.28488 -156.795 84.35 1009.556 276.9975 403.43 403.2325 NA 403.106 1939.26 1938.695 NA 9.47 0 6847.63 322.4392 32.107 -0.25 NA 0.324 0.197 NA 0.565
2017 10 2 0 25 52.5 3 2 13 71.11551 -157.0495 3256.95 674.61 296.045 402.7 402.5675 402.7854 402.0454 1914.46 1913.277 NA 9.53 0 1456.678 322.1292 51.872 -0.98 -0.085 0.655 0.132 NA 1.183
2017 10 2 0 49 0 3 2 13 68.57003 -154.6457 11866.04 197.4576 337.0276 404.11 403.9759 403.9655 NA 1861.18 1863.418 1872.167 9.36 0 33.102 321.9882 128.2024 0.44 0.144 NA 0.134 -10.987 -2.238
2017 10 4 18 43 33 3 3 -1 58.62344 -156.9535 10319.24 250.6244 335.3752 403.86 403.9017 403.9897 NA 1894.56 1894.029 1899.355 9.43 0 73.2228 323.7698 92.01424 0.17 -0.13 NA -0.042 -4.795 0.531
2017 10 4 19 16 28 3 3 2 56.10686 -161.4546 6208.846 456.6908 322.7892 403.86 403.6083 404.194 404.1191 1895.81 1895.39 1895.423 9.61 0 3775.437 324.4125 42.50292 0.17 -0.334 -0.259 0.252 0.387 0.42
2017 10 4 19 23 40 3 3 2 55.64778 -162.1892 3013.067 690.81 301.4078 403.46 403.305 NA 403.3403 1910.15 1911.67 NA 9.59 0 7126.794 322.6528 45.559 -0.23 NA 0.12 0.155 NA -1.52
2017 10 4 19 37 45.5 3 3 3 55.20487 -162.7261 90.25 992.5237 283.3025 404.55 404.4175 NA 404.2484 1931.93 1931.342 1931.821 9.57 0 9544.726 323.4497 41.98075 0.85 NA 0.302 0.132 0.109 0.588
2017 10 4 20 21 11.5 3 3 -1 50.87797 -161.3759 10416.45 262.3721 337.3963 403.8 403.6617 NA 403.8001 1907.35 1903.802 NA 9.6 0 346.86 322.8728 42.01225 0.1 NA 0 0.138 NA 3.548
2017 10 4 20 51 0.5 3 3 -1 47.24489 -160.4063 196.0667 1005.738 283.4983 406.63 406.5267 NA 406.4095 1941.85 1940.56 NA 9.58 0 11057.78 322.5628 33.30033 2.92 NA 0.221 0.103 NA 1.29
2017 10 4 20 59 34.5 3 3 5 46.50765 -160.2258 3293.93 690.204 306.959 402.92 402.852 403.1775 402.561 1902.29 1901.515 1906.008 9.52 0 1453.983 323.9814 54.8275 -0.79 -0.257 0.359 0.068 -3.718 0.775
2017 10 4 21 4 27.5 3 3 5 45.95434 -160.0952 6146.158 480.9375 322.7375 403.6 403.398 403.5607 403.3427 1901.82 1901.377 1909.349 9.64 0 710.3525 324.5601 66.2125 -0.11 0.039 0.257 0.202 -7.529 0.443
2017 10 4 21 23 50.5 3 3 -1 43.28593 -159.4875 10528.71 263.1037 334.5267 404.17 404.1273 NA NA 1900.54 1899.789 NA 9.65 0 196.8121 322.6928 38.19975 0.47 NA NA 0.043 NA 0.751
2017 10 4 21 49 5.5 3 3 -1 40.32421 -158.8805 186.125 1016.48 286.2875 408.03 407.94 408.388 408.0118 1938.21 1938.348 1938.344 9.54 0 11644.28 323.9471 29.52763 4.34 -0.358 0.018 0.09 -0.134 -0.138
2017 10 4 22 14 57 3 3 7 37.43257 -158.3398 10547.72 263.1961 330.3278 404.38 404.2518 404.1795 NA 1908.4 1908.725 1908.775 9.67 0 150.9017 324.4726 45.24404 0.69 0.2 NA 0.128 -0.375 -0.325
2017 10 4 22 31 21.5 3 3 8 35.36659 -157.9793 6365.783 473.5275 320.2008 403.09 403.035 403.2185 403.7957 1898.6 1897.8 1901.401 9.55 0 899.43 322.6699 64.70792 -0.61 -0.129 -0.706 0.055 -2.801 0.8
2017 10 4 22 36 8 3 3 8 34.86807 -157.8948 3182.367 708.3156 308.1967 403.53 403.3825 NA 404.1158 1915.38 1914.205 1920.399 9.6 0 3028.621 323.3044 57.76122 -0.17 NA -0.586 0.147 -5.019 1.175
2017 10 4 22 43 10.5 3 3 -1 34.24003 -157.7891 189.8 1012.548 290.9575 403.02 402.9525 403.3846 403.2688 1921.89 1921.717 1924.795 9.6 0 12971.69 324.6315 42.21012 -0.68 -0.365 -0.249 0.067 -2.905 0.173
2017 10 4 22 52 34 3 3 9 34.03726 -157.7594 640.7714 959.8286 291.2129 403.01 402.9675 NA 403.1936 1921.13 1922.205 NA 9.6 0 13728.56 322.6428 42.32829 -0.69 NA -0.184 0.043 NA -1.075
2017 10 4 23 1 14.5 3 3 9 34.20142 -157.7832 951.4 925.4713 290.9675 402.97 402.94 402.9573 402.9004 1921.51 1921.69 1921.709 9.6 0 13167.62 322.9492 43.30125 -0.73 0.013 0.07 0.03 -0.199 -0.18
2017 10 4 23 9 34 3 3 9 33.47699 -157.6637 4158.111 627.6789 313.6311 403.81 403.732 403.5323 403.5774 1916.69 1915.91 1923.129 9.65 0 997.6022 323.2432 56.34778 0.11 0.278 0.233 0.078 -6.439 0.78
2017 10 4 23 19 29 3 3 9 32.32012 -157.477 8927.076 333.6694 329.6571 404.26 404.1712 404.3121 404.512 1897.97 1898.313 1901.053 9.64 0 646.2412 323.5937 63.65271 0.56 -0.052 -0.252 0.089 -3.083 -0.343
2017 10 4 23 39 47 3 3 10 29.81681 -157.089 4684.378 585.9733 315.8833 402.99 402.855 402.9969 403.0978 1887.88 1886.59 1893.644 9.62 0 2401.466 323.318 48.08822 -0.72 -0.007 -0.108 0.135 -5.764 1.29
2017 10 4 23 48 56 3 3 10 29.00624 -156.9681 166.2857 1006.423 296.5486 402.73 402.5667 402.9807 402.8579 1899.37 1898.735 1902.194 9.62 0 25091.92 324.3134 25.01 -0.98 -0.251 -0.128 0.163 -2.824 0.635
2017 10 5 0 0 40 3 3 11 27.92577 -156.809 6164.038 484.3423 323.6385 402.98 NA 403.0286 402.6725 1884.7 NA 1895.371 9.59 0 4021.095 323.3962 36.39608 -0.73 -0.049 0.308 NA -10.671 NA
2017 10 5 0 16 40 3 3 11 26.75324 -156.64 9320.6 317.2563 335.4084 403.73 403.6778 403.6877 403.7389 1890.86 1889.608 1894.399 9.51 0 251.3047 321.7836 88.05468 0.03 0.042 -0.009 0.052 -3.539 1.252
2017 10 5 0 39 16 3 3 -1 23.95834 -156.3113 12534.98 197.7284 346.4642 404.49 404.3562 404.1666 404.8149 1932.29 1932.084 1925.317 9.68 0 49.26267 324.0922 82.17493 0.79 0.323 -0.325 0.134 6.973 0.206
2017 10 5 1 3 9 3 3 12 21.21215 -156.0435 6504.631 463.6069 330.0215 402.84 402.7957 403.1294 404.0481 1884.13 1884.127 1885.205 9.61 0 329.9215 323.0554 43.14608 -0.85 -0.289 -1.208 0.044 -1.075 0.003
2017 10 6 19 43 56 3 4 1 17.31342 -161.1163 10361.25 275.1638 341.511 403.38 403.4682 403.5914 NA 1850.72 1851.457 1861.121 9.48 0 180.2871 322.8936 28.40086 -0.34 -0.211 NA -0.088 -10.401 -0.737
2017 10 6 20 6 34 3 4 2 16.56714 -163.6755 195.7333 992.9867 300.1267 402.56 402.5525 NA 403.133 1886.74 1886.66 1880.118 9.56 0 24643.12 324.4063 18.62711 -1.15 NA -0.573 0.007 6.622 0.08
2017 10 6 20 16 36 3 4 3 16.27679 -164.6354 3651.733 661.22 316.5789 402.96 402.935 403.2883 403.6838 1866.77 1866.586 1855.586 9.43 0 8934.849 324.2184 22.26033 -0.74 -0.328 -0.724 0.025 11.184 0.184
2017 10 6 20 22 17 3 4 3 16.08683 -165.255 5907.445 500.5718 328.9636 403.37 403.268 NA 403.3582 1853.08 1853.646 NA 9.36 0 1727.683 322.5765 28.47591 -0.33 NA 0.012 0.102 NA -0.566
2017 10 6 21 4 16 3 4 4 14.43639 -170.2116 180.1143 993.8786 300.8386 402.52 402.5225 NA 401.9611 1889.89 1891.19 1870.44 9.58 0 25820.47 324.1909 18.52657 -1.17 NA 0.559 -0.002 19.45 -1.3
2017 10 6 21 41 47.5 3 4 -1 12.95002 -174.3477 10384.4 275.2668 345.2814 403.42 403.3482 403.2854 NA 1854.25 1854.205 1851.538 9.41 0 357.8341 324.3086 32.47445 -0.31 0.135 NA 0.072 2.712 0.045
2017 10 6 21 55 27.5 3 4 6 12.3566 -175.9095 6204.558 482.3767 329.195 403.5 403.44 403.5806 403.5054 1849.28 1849.387 1849.977 9.48 0 2549.602 324.111 25.19467 -0.25 -0.081 -0.005 0.06 -0.697 -0.107
2017 10 6 22 0 17.5 3 4 6 12.16955 -176.3957 3056.863 710.4787 314.53 403.06 403.0325 403.2639 403.0976 1870.59 1871.168 1861.169 9.47 0 11137.17 324.4386 24.75887 -0.69 -0.204 -0.038 0.027 9.421 -0.578
2017 10 6 22 6 14 3 4 6 11.8579 -176.8237 183.9444 991.4356 301.2056 402.71 402.715 NA 402.4352 1868.24 1872.017 1863.478 9.47 0 29368.98 324.9526 9.340889 -1.04 NA 0.275 -0.005 4.762 -3.777
2017 10 6 22 49 0.5 3 4 -1 7.103763 -175.8959 11028.34 250.6596 348.5086 404.07 403.9346 404.0321 404.302 1833.26 1833.354 1835.535 9.31 0 590.4104 324.0622 22.04139 0.33 0.038 -0.232 0.135 -2.275 -0.094
2017 10 6 23 22 8.5 3 4 8 4.504273 -177.3927 5443.008 529.3392 326.2758 403.84 403.7133 NA 403.9373 1840.88 1839.528 NA 9.3 0 832.085 322.2665 36.944 0.12 NA -0.097 0.127 NA 1.352
2017 10 6 23 31 59 3 4 8 4.506963 -178.3818 180.2778 990.1556 301.78 404.39 404.465 404.5428 404.4594 1816.52 1818.418 1827.708 9.25 0 27931.03 324.2748 7.193 0.68 -0.153 -0.069 -0.075 -11.188 -1.898
2017 10 6 23 41 31.5 3 4 9 4.50767 -179.2885 3617.25 662.259 316.455 403.95 403.992 404.2708 403.7776 1828.28 1828.958 1832.739 9.28 0 10654.31 325.413 16.48 0.24 -0.321 0.172 -0.042 -4.459 -0.678
2017 10 7 1 3 4 3 4 -1 -1.359581 177.2756 10371.77 275.523 346.8626 404.31 404.33 404.128 NA 1816.78 1818.515 1824.846 9.16 0 57.67522 324.2555 29.22074 0.64 0.182 NA -0.02 -8.066 -1.735
2017 10 7 1 19 46.5 3 4 12 -3.310958 177.5003 2449.325 760.185 313.535 404.07 403.9575 NA 404.1449 1819.47 1820.927 1832.773 9.29 0 7521.354 324.8343 16.4495 0.38 NA -0.075 0.113 -13.303 -1.457
2017 10 7 1 25 10 3 4 -1 -3.812977 177.5006 181.2429 987.4843 301.6286 404.6 404.6333 NA 404.5431 1815.09 1816.023 1826.575 9.24 0 28153.26 324.3171 6.883143 0.9 NA 0.057 -0.033 -11.485 -0.933
2017 10 7 1 44 21.5 3 4 13 -5.81274 177.4009 8401.413 361.1881 339.7812 404.35 404.285 404.3147 404.8333 1818.43 1818.517 1829.609 9.3 0 1657.975 324.2903 24.99119 0.64 0.035 -0.483 0.065 -11.179 -0.087
2017 10 7 1 56 56 3 4 -1 -7.393123 177.5006 11657.38 228.3223 348.5429 404.25 404.17 404.056 404.4063 1819.42 1819.496 1827.619 9.33 0 107.6394 324.5711 33.00939 0.52 0.194 -0.156 0.08 -8.199 -0.076
2017 10 7 2 16 12 3 4 14 -9.609878 177.2486 3432.078 676.9589 316.7278 404.23 404.2125 404.3991 404.2642 1816.41 1816.538 1828.356 9.26 0 12723.3 324.2635 16.62133 0.49 -0.169 -0.034 0.018 -11.946 -0.128
2017 10 7 2 22 44 3 4 14 -10.20355 177.1615 181.8222 988.6389 301.6578 404.15 404.17 NA 404.1833 1811.28 1812.762 NA 9.21 0 28619.01 321.0033 17.39111 0.41 NA -0.033 -0.02 NA -1.482
2017 10 7 2 40 12 3 4 15 -11.83199 177.5 8493.259 356.0441 340.1006 404.23 404.1438 404.0569 404.5139 1815.51 1815.62 1834.6 9.23 0 2774.278 324.733 26.78365 0.49 0.173 -0.284 0.086 -19.09 -0.11
2017 10 7 2 55 55 3 4 -1 -13.85074 177.578 12597.8 196.9045 347.9721 403.9 403.8037 403.7431 404.172 1843.3 1848.536 1850.712 9.23 0 34.51532 324.37 66.6796 0.15 0.157 -0.272 0.096 -7.412 -5.236
2017 10 7 3 24 23.5 3 4 16 -16.44518 177.6795 5509.575 523.6408 322.3992 404.16 404.015 NA 405.1427 1832.11 1830.847 NA 9.27 0 434.9042 322.2033 61.19967 0.42 NA -0.983 0.145 NA 1.263
2017 10 7 3 29 19 3 4 16 -16.88632 177.574 3042.3 710.33 312.5844 404.2 404.1825 404.7562 405.3963 1815.5 1815.274 1828.104 9.3 0 10793.7 324.8976 31.04925 0.46 -0.556 -1.196 0.017 -12.604 0.226
2017 10 8 20 36 41 3 5 -1 -21.2306 177.6378 9290.589 315.3342 330.9932 405.57 405.6611 NA NA 1829.7 1830.187 1826.323 9.2 0 446.6353 322.9023 68.79863 1.92 NA NA -0.091 3.377 -0.487
2017 10 8 20 50 44.5 3 5 2 -22.75791 177.9962 3185.09 696.894 315.366 404.5 404.604 NA 404.8746 1821.37 1822.032 NA 9.21 0 392.377 321.6101 52.6523 0.86 NA -0.375 -0.104 NA -0.662
2017 10 8 20 57 45 3 5 2 -23.39918 178.1485 177.6556 996.9622 294.4 403.4 403.516 403.7406 403.7789 1811.98 1813.852 1822.276 9.22 0 19703.26 322.8841 18.59389 -0.24 -0.341 -0.379 -0.116 -10.296 -1.872
2017 10 8 21 15 2.5 3 5 3 -25.02627 178.5437 7106.629 422.4486 324.5 405.86 405.7914 406.0126 405.8596 1832.85 1835.326 1838.99 9.21 0 1040.874 322.7902 77.82964 2.21 -0.153 0 0.069 -6.14 -2.476
2017 10 8 21 25 45 3 5 -1 -26.22259 178.8426 9198.241 315.5912 330.5453 405.89 405.8737 405.8474 NA 1829.44 1831.632 NA 9.24 0 299.2347 321.5701 82.72171 2.24 0.043 NA 0.016 NA -2.192
2017 10 8 21 41 56.5 3 5 4 -28.05841 179.3133 3085.12 703.549 306.917 403.85 403.85 404.1747 404.243 1815.02 1817.216 1820.468 9.19 0 10970.65 323.4482 28.498 0.19 -0.325 -0.393 0 -5.448 -2.196
2017 10 8 21 48 54 3 5 4 -28.69396 179.4795 180.1286 995.7471 292.5814 403.47 403.515 404.0587 403.8557 1814.28 1814.622 1821.001 9.12 0 18736.89 323.061 20.68429 -0.19 -0.589 -0.386 -0.045 -6.721 -0.342
2017 10 8 22 18 36 3 5 5 -31.8833 -179.6877 9658.081 288.0024 323.1914 405.38 405.319 405.4598 NA 1826.72 1826.275 1830.803 9.22 0 230.1705 323.5479 67.27543 1.69 -0.08 NA 0.061 -4.083 0.445
2017 10 8 22 57 57 3 5 6 -36.88194 -178.1255 5262.736 527.3755 312.0273 404.35 404.278 404.6462 404.6834 1816.6 1817.085 1821.57 9.13 0 3747.91 323.7801 32.63855 0.61 -0.296 -0.333 0.072 -4.97 -0.485
