year mon day hour min sec camp flt prof lat lon alt pressure theta co2 co2qcls co2oms co2ao2 strat h2oref n2oref o3ref co2mspo co2mqcls co2moms co2mao2
2009 1 19 1 39 48.89755 1 6 71 -37.4983 178.6729 11009 230.1437 353.1772 384.659 384.0811 NA 384.6097 1 9.744069 318.734 157.8014 1.179 0.578 NA 0.049
2009 1 19 1 58 3.401711 1 6 0 -39.5222 177.487 13295 161.6193 379.6843 384.8486 384.1585 NA 384.8179 1 2.967402 319.095 184.7597 1.36 0.69 NA 0.031
2009 1 20 23 15 41.29039 1 7 0 -52.0586 171.8975 8571 329.0225 321.2433 384.8686 NA 385.973 384.7648 0 130.0103 321.8526 35.89311 1.7 NA -1.104 0.104
2009 1 20 23 19 10.62786 1 7 0 -52.3636 172.196 8565 328.8731 321.2196 384.7189 385.7031 385.8268 384.8642 0 149.2673 322.1717 34.79484 1.554 -0.984 -1.108 -0.145
2009 1 20 23 24 26.91909 1 7 78 -52.8022 172.6339 6430 443.8832 314.4937 384.3395 NA 384.9682 384.2721 0 1812.962 321.7707 37.6306 1.182 NA -0.629 0.067
2009 1 20 23 28 19.1183 1 7 78 -53.1073 172.9448 4624 565.098 304.7573 384.2597 384.8099 NA 384.146 0 3624.788 321.785 32.98991 1.107 -0.55 NA 0.114
2009 1 20 23 31 40.42605 1 7 78 -53.3606 173.2075 3073 690.5946 298.2264 384.1099 384.6049 384.3843 NA 0 2472.352 321.7199 24.58101 0.962 -0.495 -0.274 NA
2009 1 20 23 35 24.48775 1 7 78 -53.627 173.4872 1355 855.843 287.6327 383.9102 NA 383.5445 NA 0 2718.413 321.38 21.49513 0.767 NA 0.366 NA
2009 1 20 23 38 24.72043 1 7 0 -53.8318 173.7051 293 975.7989 281.1619 383.2913 383.2877 382.8217 NA 0 9779.269 321.6888 13.9718 0.152 0.004 0.47 NA
2009 1 20 23 59 24.24165 1 7 0 -55.4308 175.3015 8465 329.0731 319.3281 384.4194 385.3628 NA 384.3696 0 432.1462 322.9771 34.73556 1.309 -0.943 NA 0.05
2009 1 21 0 6 3.101541 1 7 80 -56.0207 175.7252 6487 435.7029 312.5473 384.2197 NA 385.1309 384.3794 0 1460.871 322.2547 35.51468 1.11 NA -0.911 -0.16
2009 1 21 0 10 20.32589 1 7 80 -56.3719 175.984 4504 569.505 301.5125 383.9003 384.4203 NA 383.893 0 1344.431 321.6725 21.41546 0.79 -0.52 NA 0.007
2009 1 21 0 13 22.68076 1 7 80 -56.6019 176.1551 3107 682.795 297.1137 383.9602 NA 384.2809 NA 0 1041.851 321.7728 25.01611 0.85 NA -0.321 NA
2009 1 21 0 16 41.5079 1 7 80 -56.8356 176.3326 1596 826.5823 285.3906 383.6008 383.3813 383.433 NA 0 6136.323 321.7028 16.40336 0.491 0.22 0.168 NA
2009 1 21 0 19 55.50601 1 7 80 -57.0547 176.5011 292 971.618 280.6047 383.4211 383.2667 NA 383.2937 0 8720.78 321.7463 14.63262 0.311 0.154 NA 0.127
2009 1 21 0 41 23.49932 1 7 0 -58.7089 177.8463 8362 329.764 316.1609 384.2297 384.7973 385.1245 384.2871 0 150.2064 322.189 27.39559 1.12 -0.568 -0.895 -0.057
2009 1 21 0 47 59.27861 1 7 82 -59.3155 178.3756 6366 440.1438 308.4116 383.6706 383.7426 384.4254 383.678 0 168.3535 319.8581 29.93403 0.561 -0.072 -0.755 -0.007
2009 1 21 0 51 42.24317 1 7 82 -59.6645 178.6898 4658 555.0062 301.1567 383.9102 383.9935 384.2943 NA 0 387.4387 320.76 25.35344 0.8 -0.083 -0.384 NA
2009 1 21 0 55 0.6567323 1 7 82 -59.9605 178.9616 3141 676.546 294.0024 383.7405 NA 383.9736 NA 0 2116.881 320.9874 18.42391 0.631 NA -0.233 NA
2009 1 21 0 58 22.38917 1 7 82 -60.2325 179.1561 1620 819.0542 283.3924 383.5109 383.6155 NA NA 0 4957.137 321.4537 15.16515 0.401 -0.105 NA NA
2009 1 21 1 2 7.940456 1 7 83 -60.493 179.3348 266 969.2828 277.9723 383.3312 383.3253 382.9706 383.3288 0 7037.23 321.6352 13.34059 0.222 0.006 0.361 0.002
2009 1 21 1 41 8.066927 1 7 84 -63.6755 -178.206 243 965.3698 274.9477 383.1914 383.0905 382.5492 382.9319 0 5833.433 322.5943 13.05285 0.088 0.101 0.642 0.26
2009 1 21 1 44 27.99552 1 7 85 -63.926 -177.9872 1427 830.5345 282.0937 383.3711 NA 383.3959 383.3416 0 2544.831 322.3667 14.01748 0.269 NA -0.025 0.03
2009 1 21 1 48 0.7982812 1 7 85 -64.2122 -177.7324 3000 677.231 292.3363 NA 384.5525 384.3753 383.9195 0 438.1531 321.6441 32.55597 NA NA NA NA
2009 1 21 1 51 34.25494 1 7 85 -64.5217 -177.4505 4595 547.3398 299.733 384.2497 384.9193 384.8676 384.3618 0 230.9512 321.5333 40.12448 1.148 -0.67 -0.618 -0.112
2009 1 21 1 56 0.2957411 1 7 85 -64.9678 -177.0316 6585 415.3603 306.4713 384.3395 NA 385.2516 384.279 0 500.4359 321.7455 37.20265 1.239 NA -0.912 0.061
2009 1 21 2 1 12.21357 1 7 0 -65.487 -176.5447 8094 329.9409 314.0389 384.06 385.0584 NA 384.051 0 72.41048 316.4564 133.5617 0.961 -0.998 NA 0.009
2009 1 21 2 20 51.87304 1 7 87 -66.7865 -175.2132 280 947.9753 274.7511 383.1116 383.0371 382.4445 383.1097 0 5742.242 322.3522 12.82587 0.022 0.074 0.667 0.002
2009 1 21 2 27 47.79078 1 7 87 -66.3863 -175.6503 3019 666.8465 294.2073 383.7106 384.3167 NA 383.6577 0 3703.934 321.5058 24.62838 0.624 -0.606 NA 0.053
2009 1 21 2 35 7.811386 1 7 87 -65.9419 -176.0992 6330 425.0536 306.0745 384.04 NA 385.097 384.2681 0 618.6658 321.3804 38.01386 0.958 NA -1.057 -0.228
2009 1 21 2 43 48.79773 1 7 87 -65.2475 -176.7686 9658 263.1436 345.2485 383.1914 NA 384.203 382.9165 1 4.454906 297.7648 266.6371 0.113 NA -1.012 0.275
2009 1 21 2 53 8.372497 1 7 87 -64.1663 -177.6902 12561 171.9466 387.5223 384.639 386.3623 386.4615 NA 1 2.866638 317.658 212.4227 1.566 -1.723 -1.822 NA
2009 1 21 2 55 49.32188 1 7 0 -63.8546 -177.9379 12954 162.1463 391.5818 NA NA 386.3984 NA 1 2.729058 319.1195 215.79 NA NA NA NA
2009 1 21 3 2 30.77384 1 7 0 -63.0758 -178.5321 12970 161.8104 390.7437 382.862 384.2009 384.2653 382.5941 1 3.326993 287.4292 374.4759 -0.208 -1.339 -1.403 0.268
2009 1 23 22 19 31.50911 1 8 0 -38.5885 -179.1235 329 986.7273 289.5104 383.8204 NA NA 383.9053 0 14437.88 321.1967 14.24251 0.13 NA NA -0.085
2009 1 23 22 22 40.79033 1 8 91 -38.4419 -178.9067 1422 866.4504 296.4178 384.1898 NA NA 384.0387 0 7053 321.6088 24.75348 0.502 NA NA 0.151
2009 1 23 22 26 0.8852904 1 8 91 -38.275 -178.6619 2987 716.2958 303.1853 384.5791 NA NA 384.6172 0 6301.725 321.4512 32.24215 0.895 NA NA -0.038
2009 1 23 22 30 7.975734 1 8 91 -38.0517 -178.337 4928 560.6652 313.535 384.7688 NA NA NA 0 4644.742 321.5404 32.67861 1.089 NA NA NA
2009 1 23 22 33 39.21006 1 8 91 -37.8447 -178.0388 6598 450.2097 322.2256 384.5791 NA NA NA 0 1469.719 321.0292 30.9256 0.903 NA NA NA
2009 1 23 22 41 14.89634 1 8 0 -37.3408 -177.3241 8844 329.2212 326.5317 384.639 NA NA 384.9017 0 246.356 322.8678 28.80434 0.97 NA NA -0.263
2009 1 23 23 41 6.535795 1 8 0 -33.5671 -172.4151 315 982.7406 290.1719 383.6806 NA NA 383.4924 0 15938.22 322.0246 18.5855 0.01 NA NA 0.188
2009 1 23 23 45 20.53187 1 8 95 -33.3399 -172.141 1903 812.3603 295.5827 384.1598 NA NA 384.1373 0 8521.625 322.0512 22.81314 0.487 NA NA 0.023
2009 1 23 23 47 58.98517 1 8 95 -33.1892 -171.9605 3132 697.663 301.4007 384.1598 NA NA 384.3119 0 4967.507 321.7624 23.34774 0.486 NA NA -0.152
2009 1 23 23 51 4.56535 1 8 95 -33.0024 -171.7381 4573 580.3265 307.4075 384.5492 NA NA NA 0 4371.874 322.116 31.26257 0.874 NA NA NA
2009 1 23 23 55 34.51682 1 8 95 -32.7138 -171.3968 6686 438.6096 317.9162 384.6989 NA NA 384.4906 0 2305.19 322.3025 31.95597 1.021 NA NA 0.208
2009 1 24 0 1 12.07754 1 8 0 -32.3212 -170.9383 8742 328.8924 323.5988 384.6689 NA NA 384.6377 0 486.3076 323.6556 29.25066 0.99 NA NA 0.031
2009 1 24 0 42 31.11135 1 8 0 -29.9478 -167.711 8793 329.7771 325.2604 384.4992 NA NA 384.5594 0 446.6441 323.2698 49.05644 0.869 NA NA -0.06
2009 1 24 0 51 26.84676 1 8 98 -29.3575 -166.874 6475 455.3129 320.8164 384.4793 NA NA 384.5114 0 466.1633 321.7892 38.9698 0.859 NA NA -0.032
2009 1 24 0 55 14.84303 1 8 98 -29.1317 -166.5584 4663 576.1171 315.9095 384.5492 NA NA 384.632 0 666.922 321.8161 36.8701 0.934 NA NA -0.083
2009 1 24 0 58 27.81364 1 8 98 -28.9541 -166.3128 3120 697.9437 307.422 384.8187 NA NA 384.7517 0 2326.541 321.7671 30.52698 1.207 NA NA 0.067
2009 1 24 1 5 32.29506 1 8 0 -28.5836 -165.8026 318 979.0448 293.1892 383.8703 NA NA 383.8629 0 16574.54 321.589 17.34491 0.27 NA NA 0.007
2009 1 24 2 9 30.65935 1 8 0 -25.2624 -160.4177 8962 329.3269 338.4932 385.2779 NA NA 385.3071 0 2014.579 323.5491 21.4569 1.794 NA NA -0.029
2009 1 24 2 20 30.20508 1 8 102 -24.6688 -159.5013 4439 596.4829 317.0635 384.9085 NA NA 384.8695 0 6504.197 321.178 28.65527 1.443 NA NA 0.039
2009 1 24 2 24 22.9671 1 8 102 -24.4829 -159.225 2558 750.0897 307.7052 385.5374 NA NA 385.6329 0 15306.27 321.7412 14.60091 2.078 NA NA -0.096
2009 1 24 2 27 8.462972 1 8 102 -24.3632 -159.0474 1228 878.0106 299.9754 385.188 NA NA 385.0141 0 20942.01 320.997 13.13307 1.733 NA NA 0.174
2009 1 24 2 30 25.82131 1 8 0 -24.2317 -158.853 312 976.1412 296.2017 384.6889 NA NA 384.8446 0 24938.1 321.4911 12.86418 1.24 NA NA -0.156
2009 1 24 2 40 4.702477 1 8 103 -23.805 -158.2277 4353 603.0936 315.6686 385.8768 NA NA 385.7397 0 10391.45 322.8994 15.28663 2.444 NA NA 0.137
2009 1 24 2 43 59.89179 1 8 103 -23.6007 -157.9308 6269 474.3115 327.7431 385.8668 NA NA 385.9207 0 7128.361 323.0939 15.22253 2.44 NA NA -0.054
2009 1 24 2 48 26.99399 1 8 103 -23.3193 -157.5249 8476 356.1862 338.7828 386.0465 NA NA 386.125 0 3147.457 323.6678 15.21302 2.627 NA NA -0.079
2009 1 24 2 58 55.46546 1 8 103 -22.5521 -156.4183 11798 222.731 348.9519 386.0565 NA NA NA 0 258.3449 323.3471 12.85881 2.655 NA NA NA
2009 1 24 3 39 21.51662 1 8 0 -19.4874 -152.1485 11963 216.157 347.6917 386.0465 NA NA NA 0 137.9259 323.2536 18.77718 2.653 NA NA NA
2009 1 24 3 42 22.9479 1 8 104 -19.2435 -151.8216 10956 253.6748 345.0214 386.0165 NA NA 385.8688 0 239.7959 323.4028 19.18392 2.624 NA NA 0.148
2009 1 24 3 54 37.61494 1 8 104 -18.303 -150.5878 6484 465.6364 329.0515 384.9485 NA NA 385.0399 0 1689.35 322.0711 43.67007 1.558 NA NA -0.091
2009 1 24 3 57 47.62707 1 8 104 -18.1105 -150.3415 4684 582.1276 319.1237 385.228 NA NA 385.1939 0 6325.82 322.5889 29.59061 1.838 NA NA 0.034
2009 1 24 4 0 19.17777 1 8 104 -17.9924 -150.192 3369 682.3761 312.6662 385.6372 NA NA 385.6576 0 12528.25 322.573 17.80377 2.248 NA NA -0.02
2009 1 24 4 2 50.2902 1 8 104 -17.8904 -150.0605 1869 816.2505 304.5375 385.5973 NA NA 385.5978 0 17991.35 322.2726 19.47933 2.21 NA NA 0
2009 1 26 4 39 56.80712 1 9 0 -22.1945 -135.9173 8975 329.7525 334.3167 385.3677 384.9411 NA 385.3904 0 268.0769 322.5232 41.89012 1.904 0.427 NA -0.023
2009 1 26 4 49 33.63634 1 9 108 -22.4488 -135.0048 6530 459.0155 325.1019 385.218 384.6024 NA 385.3116 0 2561.146 321.593 42.25488 1.761 0.616 NA -0.094
2009 1 26 4 53 20.97657 1 9 108 -22.5425 -134.6665 4698 580.0799 316.0262 385.0882 384.5064 NA 385.0275 0 4892.657 321.8445 40.95875 1.634 0.582 NA 0.061
2009 1 26 4 56 33.30879 1 9 108 -22.6176 -134.3931 3152 701.9109 309.3708 385.2978 384.7103 NA 385.153 0 9145.383 322.1026 27.59495 1.846 0.588 NA 0.145
2009 1 26 4 59 41.36204 1 9 108 -22.6857 -134.1434 1644 840.2405 302.3474 NA 385.0745 NA 385.5514 0 15638.66 322.4837 12.39545 NA NA NA NA
2009 1 26 5 3 3.179455 1 9 108 -22.7535 -133.8934 340 977.873 297.7165 385.4276 384.8222 NA 385.5778 0 23906.66 321.5681 8.222588 1.979 0.605 NA -0.15
2009 1 26 5 25 36.3581 1 9 0 -23.2268 -132.0983 8978 329.6807 333.7076 385.218 NA NA NA 0 267.8538 323.2399 38.81141 1.777 NA NA NA
2009 1 26 5 33 19.3628 1 9 110 -23.4142 -131.3613 6342 470.4286 324.0577 385.2679 384.6454 NA 385.2298 0 2363.777 322.7993 40.44945 1.829 0.623 NA 0.038
2009 1 26 5 38 32.79156 1 9 110 -23.5236 -130.9236 4649 583.7791 316.7581 384.9884 384.669 NA 384.9988 0 5216.02 322.5595 35.35119 1.551 0.319 NA -0.01
2009 1 26 5 43 3.919521 1 9 110 -23.6052 -130.594 3138 703.2216 308.997 386.3559 NA NA 385.227 0 9943.165 322.507 20.3764 2.92 NA NA 1.129
2009 1 26 5 48 0.9647758 1 9 110 -23.6854 -130.2664 1492 856.0437 301.1234 385.2379 384.8557 NA 385.1643 0 15384.11 322.0313 10.89714 1.804 0.382 NA 0.074
2009 1 26 5 53 46.01967 1 9 0 -23.7707 -129.912 321 980.4242 297.308 385.1681 384.4311 NA 385.2284 0 24605.6 321.2897 8.29468 1.736 0.737 NA -0.06
2009 1 26 6 15 26.42295 1 9 0 -24.2332 -127.8724 8964 329.6599 333.07 385.1182 NA NA 385.1619 0 302.8624 322.4667 42.86865 1.673 NA NA -0.044
2009 1 26 6 22 48.50222 1 9 112 -24.4019 -127.0935 6396 466.7551 323.4104 385.1481 384.5586 NA 385.0641 0 1726.946 322.5251 43.50887 1.695 0.59 NA 0.084
2009 1 26 6 26 20.92396 1 9 112 -24.4742 -126.753 4684 580.8321 315.9359 384.9385 384.6409 NA 385.0105 0 6164.861 322.6485 30.15771 1.482 0.298 NA -0.072
2009 1 26 6 29 38.11465 1 9 112 -24.5362 -126.4582 3097 706.2767 308.758 385.4775 385.1978 NA 385.5096 0 10251.19 323.173 16.69212 2.018 0.28 NA -0.032
2009 1 26 6 37 15.60611 1 9 0 -24.659 -125.8649 316 980.3488 296.4953 385.0782 384.791 NA 385.0078 0 23407.22 321.6821 9.674199 1.611 0.287 NA 0.07
2009 1 26 6 59 21.92475 1 9 0 -25.0829 -123.7343 8942 330.0457 331.675 385.1781 384.6708 NA 385.1754 0 940.9344 322.7259 21.17739 1.689 0.507 NA 0.003
2009 1 26 7 6 23.56047 1 9 114 -25.2724 -122.7293 6453 462.2529 322.976 385.1581 384.6612 NA 385.1322 0 4216.438 321.9627 25.42507 1.67 0.497 NA 0.026
2009 1 26 7 10 5.693112 1 9 114 -25.3582 -122.2604 4658 581.4219 314.8964 385.0383 384.8066 NA 385.1196 0 7831.045 321.9276 21.58973 1.552 0.232 NA -0.081
2009 1 26 7 13 11.49154 1 9 114 -25.4235 -121.8981 3169 699.1073 308.0371 385.2679 NA NA 385.1527 0 10474.84 322.2017 19.0001 1.782 NA NA 0.115
2009 1 26 7 16 30.27575 1 9 114 -25.483 -121.5631 1624 841.6368 301.5816 385.1082 384.6776 NA 385.2257 0 13508.06 NA 20.47119 1.624 0.431 NA -0.118
2009 1 26 7 20 4.004631 1 9 0 -25.539 -121.2428 325 978.5346 296.5318 385.1082 384.5846 NA 384.8995 0 24040.14 321.2039 13.82886 1.625 0.524 NA 0.209
2009 1 26 7 23 14.1601 1 9 115 -25.5883 -120.9577 1451 858.1975 301.6127 385.0882 384.9243 NA 385.3349 0 13345.39 321.4984 21.17012 1.606 0.164 NA -0.247
2009 1 26 7 26 19.39985 1 9 115 -25.6397 -120.657 2929 719.3337 306.7375 385.2679 384.9426 NA 385.1825 0 10666.37 321.5558 20.36272 1.787 0.325 NA 0.085
2009 1 26 7 29 29.33735 1 9 115 -25.7034 -120.2784 4453 595.3617 313.8367 385.0782 384.8836 NA 385.0021 0 8011.189 321.7033 21.91279 1.598 0.195 NA 0.076
2009 1 26 7 33 19.10281 1 9 115 -25.7895 -119.7619 6293 470.228 322.5339 385.1381 384.8464 NA 385.1232 0 3804.603 321.4752 24.43042 1.659 0.292 NA 0.015
2009 1 26 7 37 40.60019 1 9 115 -25.8921 -119.1369 8385 355.4955 329.4675 385.0782 384.7783 NA 385.2089 0 1437.628 321.545 22.56055 1.601 0.3 NA -0.131
2009 1 26 7 42 53.97228 1 9 115 -26.022 -118.3207 10548 260.0697 334.3374 384.9684 NA NA 384.9692 0 217.5632 321.837 30.35612 1.493 NA NA -0.001
2009 1 26 7 48 0.1284978 1 9 115 -26.1398 -117.5525 12831 181.5188 347.2266 384.6889 384.4415 NA 384.6295 1 21.38878 316.7744 144.3804 1.215 0.247 NA 0.059
2009 1 26 7 51 41.08822 1 9 0 -26.2206 -117.0083 12939 178.568 347.6153 384.7288 384.3967 NA 384.7857 1 20.29691 316.4931 149.3522 1.256 0.332 NA -0.057
2009 1 26 7 54 31.0133 1 9 0 -26.2823 -116.5833 12935 178.5953 347.2136 384.8686 384.3607 NA 384.7933 1 19.40904 316.6285 150.5454 1.397 0.508 NA 0.075
2009 1 28 19 24 3.318391 1 10 0 -15.9838 -100.718 8972 332.493 334.7442 385.4775 NA 385.6616 385.5695 0 211.5714 322.3696 39.30465 2.23 NA -0.184 -0.092
2009 1 28 19 34 20.75572 1 10 120 -15.1646 -100.1193 6435 467.3221 326.5853 386.0565 NA 385.7892 386.0055 0 517.7052 323.2271 45.14174 2.822 NA 0.267 0.051
2009 1 28 19 38 17.35924 1 10 120 -14.8803 -99.9469 4715 580.1359 322.7445 386.1663 NA 385.742 386.2044 0 579.4598 322.9973 42.86181 2.937 NA 0.424 -0.038
2009 1 28 19 42 20.02608 1 10 120 -14.5618 -99.8062 2728 736.8875 311.3624 385.9067 NA 385.1766 385.8032 0 985.0746 322.8832 36.85181 2.683 NA 0.73 0.104
2009 1 28 19 45 1.285134 1 10 120 -14.3709 -99.722 1440 859.139 298.697 385.4875 NA 384.9108 385.5407 0 9648.468 NA 19.28312 2.268 NA 0.577 -0.053
2009 1 28 19 48 40.15777 1 10 0 -14.1281 -99.6152 310 979.9303 295.1158 385.1182 NA 384.5132 385.0362 0 20394.92 320.5677 11.84138 1.903 NA 0.605 0.082
2009 1 28 21 13 22.09984 1 10 124 -7.4677 -96.8142 341 973.2299 297.0848 385.4176 NA 384.8848 385.6005 0 22407.98 323.7342 13.68919 2.244 NA 0.533 -0.183
2009 1 28 21 16 39.88589 1 10 125 -7.2546 -96.729 1423 858.5672 302.8868 386.0764 NA 385.7596 385.9065 0 16859.25 NA 14.68888 2.905 NA 0.317 0.17
2009 1 28 21 19 59.03336 1 10 125 -7.0315 -96.64 3025 710.3398 312.0755 386.5356 NA NA NA 0 8915.556 323.8657 24.43685 3.366 NA NA NA
2009 1 28 21 24 4.813409 1 10 125 -6.7326 -96.5208 5028 556.6177 323.3028 384.9085 NA 384.7806 NA 0 3545.176 323.3792 36.56263 1.741 NA 0.128 NA
2009 1 28 21 26 46.4222 1 10 125 -6.5151 -96.4343 6352 471.1919 330.4607 386.1363 NA 386.2495 386.159 0 812.5532 323.1389 41.93009 2.97 NA -0.113 -0.023
2009 1 28 21 34 3.795255 1 10 0 -5.8636 -96.1755 9046 329.6846 341.0461 385.8169 NA 385.6327 385.9036 0 77.58542 322.734 27.27942 2.654 NA 0.184 -0.087
2009 1 28 21 49 27.60125 1 10 126 -4.4832 -95.6255 2993 713.0424 311.8847 NA NA NA 386.6354 0 8863.371 323.3953 26.28334 NA NA NA NA
2009 1 28 21 56 24.87422 1 10 0 -3.993 -95.4288 315 975.2935 297.6388 385.7171 NA 385.2179 385.7481 0 25920.06 323.2897 11.07339 2.565 NA 0.499 -0.031
2009 1 28 22 1 4.535941 1 10 127 -3.6726 -95.3004 2101 792.4863 305.8757 386.1962 NA NA NA 0 17862.41 323.3799 13.32899 3.047 NA NA NA
2009 1 28 22 3 44.6774 1 10 127 -3.4875 -95.2262 3396 678.9626 314.9042 386.5156 NA 386.0193 NA 0 5520.163 323.2745 29.05185 3.367 NA 0.496 NA
2009 1 28 22 6 27.38506 1 10 127 -3.2863 -95.1456 4720 577.6795 322.3285 386.3459 NA 386.0889 386.2344 0 4037.466 323.612 37.78697 3.198 NA 0.257 0.112
2009 1 28 22 9 35.04941 1 10 127 -3.0337 -95.0445 6259 476.4341 329.5859 386.5655 NA NA 386.562 0 704.4958 323.2195 49.78832 3.419 NA NA 0.004
2009 1 28 22 17 42.00994 1 10 0 -2.3131 -94.7564 9045 329.557 341.5757 385.6971 NA 385.6399 385.8772 0 78.29605 323.0824 30.45507 2.553 NA 0.057 -0.18
2009 1 28 22 38 33.01717 1 10 0 -0.5027 -94.0337 352 971.3843 297.1032 386.326 NA 385.7253 NA 0 25090.21 323.1257 11.71678 3.189 NA 0.601 NA
2009 1 28 23 24 38.7596 1 10 0 2.8986 -91.987 303 976.6769 298.089 386.4058 NA 385.885 386.2109 0 25601.66 323.1399 13.20507 3.259 NA 0.521 0.195
2009 1 28 23 28 52.34867 1 10 131 3.1138 -91.7842 1378 862.9708 302.22 386.5156 NA NA 386.6315 0 19360.38 322.843 19.03771 3.366 NA NA -0.116
2009 1 28 23 32 7.291266 1 10 131 3.2836 -91.624 2945 717.0557 312.6446 387.2143 NA 386.9493 387.107 0 11984.57 322.9977 21.36137 4.063 NA 0.265 0.107
2009 1 28 23 35 17.54638 1 10 131 3.4704 -91.4477 4496 594.2232 319.2522 386.9548 NA 386.7936 386.9853 0 7518.192 323.2225 29.9269 3.801 NA 0.161 -0.03
2009 1 28 23 38 19.67369 1 10 131 3.6639 -91.265 5979 493.6942 328.5993 386.7053 NA 386.422 386.783 0 347.7061 322.9972 39.55446 3.55 NA 0.283 -0.078
2009 1 28 23 43 59.00347 1 10 131 4.0525 -90.8977 8769 342.4179 337.9334 386.0665 NA 386.0029 386.0214 0 119.1311 323.0375 30.82814 2.907 NA 0.064 0.045
2009 1 29 0 57 9.537963 1 10 0 8.7278 -85.322 9043 329.5502 340.611 386.0365 NA 386.4309 386.0581 0 58.36553 322.8545 37.58022 2.981 NA -0.394 -0.022
2009 1 29 1 3 35.3277 1 10 132 9.3365 -84.8777 6141 483.9594 326.132 386.5955 NA 386.5378 386.5658 0 208.38 323.2918 48.22629 3.541 NA 0.058 0.03
2009 1 29 1 6 18.11772 1 10 132 9.5755 -84.7052 4317 609.0515 317.3192 387.1145 NA 387.1218 387.0569 0 5046.318 323.205 40.39438 4.057 NA -0.007 0.058
2009 1 29 1 9 0.7298479 1 10 132 9.7766 -84.6228 2882 723.8432 312.226 387.0846 NA 387.2893 387.1873 0 12021.12 322.944 28.45247 4.024 NA -0.205 -0.103
2009 1 29 1 11 51.89632 1 10 132 9.8731 -84.5319 2242 780.6851 310.0879 386.4158 NA 386.2334 386.3383 0 14692.23 322.7551 29.13467 3.352 NA 0.182 0.077
2009 1 29 1 17 58.70843 1 10 132 9.9595 -84.3007 1394 861.8338 306.031 384.8686 NA 384.6368 NA 0 17400.7 322.7902 26.76968 1.798 NA 0.232 NA
2009 10 31 17 11 20.29203 2 1 0 44.8556 -107.7671 12475 187.5128 359.9877 384.8985 384.9694 384.8043 NA 0 8.542875 324.6885 80.18822 -0.381 -0.071 0.094 NA
2009 10 31 17 32 59.01332 2 1 0 46.7275 -110.1498 12399 187.3914 362.6415 384.8985 385.0149 384.8109 384.9803 0 8.597223 323.7194 89.85842 -0.381 -0.116 0.088 -0.082
2009 10 31 17 53 33.40926 2 1 10 48.6941 -112.1132 12277 187.8608 361.4668 385.1581 385.155 384.9973 385.1274 0 8.670666 324.0221 111.3712 -0.122 0.003 0.161 0.031
2009 10 31 18 6 29.90329 2 1 10 50.1812 -112.8431 8367 337.6525 317.7159 385.0583 384.7041 384.6253 384.9417 0 36.57006 321.6431 61.40621 -0.22 0.354 0.433 0.117
2009 10 31 18 23 46.64781 2 1 10 51.902 -113.6261 5995 466.6482 311.3207 385.5374 385.2742 385.1944 385.6945 0 265.2527 324.6676 52.78768 0.265 0.263 0.343 -0.157
2009 10 31 18 28 46.63258 2 1 10 52.2856 -113.9375 4031 605.4212 300.7972 387.1644 387.1332 NA 387.0944 0 2680.066 324.7805 47.39392 1.894 0.031 NA 0.07
2009 10 31 18 34 59.43509 2 1 10 52.7296 -114.0579 2978 692.6266 297.2384 387.9229 388.3364 387.9533 387.9563 0 6741.852 324.7317 41.12475 2.655 -0.413 -0.03 -0.033
2009 10 31 18 46 49.23751 2 1 10 53.2116 -113.4375 1347 846.7457 291.8462 386.5056 NA 386.3601 386.5021 0 8500.977 324.4187 45.19228 1.241 NA 0.146 0.004
2009 10 31 18 49 46.53864 2 1 11 53.2912 -113.5705 910 893.7184 284.1505 400.0843 400.4038 NA 399.936 0 8621.786 323.8103 15.62517 14.821 -0.319 NA 0.148
2009 10 31 19 6 12.8768 2 1 0 54.3085 -114.8705 8323 329.8207 318.9994 385.198 385.4331 385.1337 385.367 0 20.93347 324.1216 66.24388 -0.064 -0.235 0.064 -0.169
2009 10 31 19 26 11.10599 2 1 0 55.8636 -117.0092 8243 329.4701 317.2383 385.4376 385.3501 385.3172 385.2595 0 44.61494 322.8321 76.42335 0.169 0.088 0.12 0.178
2009 10 31 19 49 55.22924 2 1 0 57.5761 -120.1574 8169 329.5099 315.0113 385.3977 385.2249 NA 385.4774 0 45.43696 322.8411 74.15673 0.121 0.173 NA -0.08
2009 10 31 20 14 7.972456 2 1 0 59.0607 -123.7477 8152 329.4757 310.4377 385.4176 385.3669 385.3356 385.6258 0 54.00763 323.7716 62.59457 0.139 0.051 0.082 -0.208
2009 10 31 20 26 34.42453 2 1 12 59.5426 -125.9889 5790 466.0629 300.9735 386.1064 385.893 386.1426 385.9643 0 797.7277 322.1336 45.42902 0.829 0.213 -0.036 0.142
2009 10 31 20 31 30.13028 2 1 12 59.6975 -126.7652 3582 630.4832 289.5119 392.6131 393.3685 393.5526 NA 0 2317.131 322.5401 24.69504 7.336 -0.755 -0.94 NA
2009 10 31 20 39 44.30339 2 1 12 59.921 -127.9404 2683 710.906 281.8943 393.1917 393.2406 NA 393.169 0 2339.03 323.6078 20.88682 7.915 -0.049 NA 0.023
2009 10 31 20 51 53.91608 2 1 12 60.1735 -129.2242 1217 862.5457 274.9426 389.4599 389.7714 389.1211 389.3414 0 4948.667 324.0125 28.92317 4.184 -0.312 0.339 0.118
